10
testcase10 317
206 109
40 B 50
38 C 50
43 E 50
46 E 50
18 B 51
12 B 52
13 C 52
39 C 52
43 D 53
21 B 54
38 B 54
17 C 54
18 C 55
39 B 56
12 C 56
13 D 56
46 D 56
43 C 57
21 C 58
17 D 58
20 A 59
18 D 59
46 C 60
12 D 60
22 A 61
43 B 61
21 D 62
44 E 62
20 B 63
46 B 64
23 A 65
19 A 65
22 B 65
44 D 65
47 E 65
42 E 65
20 C 67
47 D 68
42 D 68
23 B 69
19 B 69
22 C 69
44 C 69
45 E 69
20 D 71
47 C 72
42 C 72
45 D 72
24 A 73
44 B 73
23 C 73
19 C 73
22 D 73
50 E 74
47 B 76
42 B 76
45 C 76
23 D 77
19 D 77
50 D 77
48 E 77
25 A 79
45 B 80
48 D 80
24 B 81
50 C 81
52 E 82
26 A 83
25 B 83
28 A 84
51 E 84
50 B 85
24 C 85
48 C 85
52 D 85
49 E 86
26 B 87
25 C 87
51 D 87
28 B 88
48 B 89
52 C 89
24 D 89
49 D 89
26 C 91
51 C 91
25 D 91
28 C 92
52 B 93
49 C 93
51 B 95
26 D 95
28 D 96
27 A 98
49 B 98
53 E 101
30 A 102
27 B 102
53 D 104
29 A 105
55 E 105
27 C 106
56 E 106
53 C 108
55 D 108
30 B 109
29 B 109
56 D 109
27 D 110
54 E 111
53 B 112
30 C 113
29 C 113
55 C 113
56 C 113
54 D 114
55 B 117
30 D 117
29 D 117
56 B 118
A B 11 34 B
A B 12 43 B
A B 13 40 B
A B 14 36 B
A B 16 41 B
A B 17 38 B
A B 18 39 B
A B 19 45 B
A B 20 44 B
A B 21 46 B
A B 22 47 B
A B 23 42 B
A B 24 50 B
A B 25 48 B
A B 26 52 B
A B 27 53 B
A B 28 51 B
A B 29 55 B
A B 6 31 B
A B 7 37 B
A B 8 35 B
B A 3 10 A
B A 32 15 A
B A 33 9 A
B A 4 5 A
B A 49 30 A
B A 56 -1 -1
B C 12 44 C
B C 13 39 C
B C 14 41 C
B C 15 36 C
B C 16 40 C
B C 17 43 C
B C 18 46 C
B C 19 50 C
B C 20 47 C
B C 22 42 C
B C 23 45 C
B C 24 48 C
B C 25 52 C
B C 26 51 C
B C 27 53 C
B C 28 49 C
B C 29 56 C
B C 30 55 C
B C 7 37 C
B C 8 35 C
C B 3 0 B
C B 31 9 B
C B 32 6 B
C B 33 5 B
C B 34 11 B
C B 38 21 B
C B 4 10 B
C D 0 31 D
C D 1 33 D
C D 11 37 D
C D 12 42 D
C D 13 46 D
C D 14 39 D
C D 15 38 D
C D 16 43 D
C D 17 44 D
C D 18 47 D
C D 19 51 D
C D 20 50 D
C D 21 45 D
C D 22 48 D
C D 23 52 D
C D 24 49 D
C D 25 53 D
C D 26 55 D
C D 27 54 D
C D 28 56 D
C D 29 -1 -1
C D 30 -1 -1
C D 6 36 D
C D 7 41 D
C D 9 40 D
D C 32 5 C
D C 34 10 C
D C 35 8 C
D E 1 34 E
D E 12 45 E
D E 13 44 E
D E 14 43 E
D E 15 39 E
D E 16 46 E
D E 17 47 E
D E 18 42 E
D E 19 49 E
D E 20 48 E
D E 21 50 E
D E 22 52 E
D E 23 51 E
D E 24 53 E
D E 25 55 E
D E 26 56 E
D E 27 -1 -1
D E 28 54 E
D E 29 -1 -1
D E 30 -1 -1
D E 6 36 E
D E 7 40 E
D E 8 41 E
D E 9 38 E
E D 31 10 D
E D 32 0 D
E D 33 2 D
E D 35 5 D
E D 37 11 D
539
testcase16 435
283 150
7 B 0
13 E 0
5 F 0
3 G 0
12 B 1
10 F 1
15 H 1
8 B 2
9 B 2
11 D 3
1 G 3
5 G 3
7 C 4
2 E 4
0 G 4
15 G 4
16 A 5
6 C 7
11 C 7
10 E 7
15 F 7
4 G 7
7 D 8
13 D 8
14 F 8
20 A 9
39 H 10
6 D 11
14 E 11
11 B 12
13 C 12
7 E 12
15 E 12
10 D 13
6 E 15
7 F 15
39 G 15
21 A 16
20 B 16
15 D 16
8 C 17
10 C 17
14 D 17
2 F 18
39 F 18
7 G 18
37 H 18
20 C 20
15 C 20
38 H 20
16 B 21
8 D 21
39 E 21
37 G 21
6 F 22
2 G 22
13 B 23
10 B 23
14 C 23
36 H 23
15 B 24
20 D 24
16 C 25
8 E 25
37 F 25
38 G 25
36 G 26
18 A 27
17 A 27
21 B 27
14 B 27
19 A 28
20 E 28
16 D 29
39 D 29
8 F 29
38 F 29
37 E 30
22 A 31
36 F 32
41 H 32
21 C 33
16 E 33
38 E 33
19 B 34
6 G 34
36 E 35
21 D 37
8 G 37
19 C 38
39 C 38
41 G 38
40 H 38
22 B 39
38 D 39
36 D 39
37 D 41
21 E 41
20 F 41
40 G 41
19 D 42
16 F 42
17 B 43
39 B 43
22 C 43
38 C 43
36 C 43
41 F 43
24 A 44
21 F 44
43 H 44
40 F 45
18 B 46
19 E 46
23 A 47
36 B 47
17 C 47
37 C 47
22 D 47
41 E 47
43 G 47
42 H 47
26 A 48
24 B 48
38 B 48
40 E 48
31 A 49
19 F 49
18 C 50
20 G 50
16 G 50
25 A 51
17 D 51
41 D 51
22 E 51
26 B 52
37 B 52
40 D 52
19 G 52
42 G 52
21 G 53
48 H 53
46 H 53
18 D 54
22 F 54
41 C 55
17 E 55
43 F 55
49 H 55
24 C 56
26 C 56
40 C 56
30 A 57
42 F 57
22 G 57
48 G 57
46 G 57
23 B 58
18 E 58
43 E 58
17 F 58
49 G 58
41 B 59
45 H 59
31 B 60
26 D 60
42 E 60
48 F 60
46 F 60
29 A 61
30 B 61
40 B 61
18 F 61
49 F 61
17 G 61
23 C 62
24 D 62
43 D 62
45 G 62
44 H 62
48 E 63
31 C 64
42 D 64
26 E 64
46 E 64
49 E 64
18 G 64
29 B 65
30 C 65
45 F 65
28 A 66
43 C 66
23 D 66
24 E 66
25 B 67
48 D 67
26 F 67
44 G 67
42 C 68
31 D 68
46 D 68
45 E 68
47 H 68
29 C 69
30 D 69
49 D 69
27 A 70
28 B 70
43 B 70
23 E 70
24 F 70
44 F 70
26 G 70
25 C 71
48 C 71
47 G 71
42 B 72
46 C 72
31 E 72
49 C 73
29 D 73
30 E 73
44 E 73
23 F 73
50 H 73
27 B 74
28 C 74
47 F 74
48 B 75
25 D 75
45 D 75
31 F 75
30 F 76
23 G 76
50 G 76
29 E 77
47 E 77
46 B 78
27 C 78
28 D 78
44 D 78
31 G 78
49 B 79
45 C 79
25 E 79
50 F 79
24 G 79
30 G 79
29 F 80
47 D 81
33 A 82
44 C 82
27 D 82
28 E 82
50 E 82
25 F 82
32 A 83
29 G 83
51 H 83
45 B 84
47 C 85
28 F 85
25 G 85
33 B 86
50 D 86
27 E 86
51 G 86
35 A 88
44 B 88
28 G 88
32 B 89
47 B 89
27 F 89
51 F 89
33 C 90
50 C 90
34 A 92
51 E 92
27 G 92
35 B 96
50 B 96
33 D 96
51 D 96
A B 24 38 B
A B 26 37 B
A B 27 48 B
A B 28 42 B
A B 29 43 B
A B 30 40 B
A B 31 41 B
B A 10 17 A
B A 11 21 A
B A 12 16 A
B A 13 18 A
B A 14 22 A
B A 15 19 A
B A 36 25 A
B A 39 23 A
B A 44 34 A
B A 45 35 A
B A 46 33 A
B A 47 -1 -1
B A 49 32 A
B A 50 -1 -1
B A 9 20 A
B C 17 37 C
B C 18 41 C
B C 19 39 C
B C 20 15 C
B C 22 38 C
B C 23 43 C
B C 25 49 C
B C 26 40 C
B C 27 44 C
B C 28 45 C
B C 29 46 C
B C 30 48 C
B C 31 42 C
B C 33 50 C
B C 35 -1 -1
B C 7 11 C
B C 8 13 C
C B 10 16 B
C B 14 21 B
C B 36 24 B
C B 47 32 B
C D 19 41 D
C D 23 48 D
C D 25 45 D
C D 26 43 D
C D 27 50 D
C D 28 44 D
C D 30 49 D
C D 31 46 D
C D 7 13 D
D C 10 8 C
D C 11 6 C
D C 14 16 C
D C 15 20 C
D C 36 17 C
D C 37 18 C
D C 38 22 C
D C 39 21 C
D C 40 24 C
D C 42 29 C
D C 47 33 C
D C 51 -1 -1
D E 25 50 E
D E 26 46 E
E D 10 6 D
E D 13 7 D
E D 14 8 D
E D 15 20 D
E D 36 22 D
E D 37 21 D
E D 38 19 D
E D 39 16 D
E D 40 18 D
E D 41 17 D
E D 42 23 D
E D 43 24 D
E D 44 28 D
E D 45 29 D
E D 47 27 D
E D 48 31 D
E D 49 30 D
E D 51 33 D
E F 17 48 F
E F 25 51 F
E F 27 -1 -1
F E 10 2 E
F E 14 6 E
F E 15 7 E
F E 36 21 E
F E 37 20 E
F E 38 16 E
F E 39 8 E
F E 40 22 E
F E 41 19 E
F E 42 26 E
F E 43 18 E
F E 44 30 E
F E 45 31 E
F E 46 24 E
F E 47 29 E
F E 49 23 E
F E 50 28 E
F G 16 43 G
F G 17 45 G
F G 19 42 G
F G 22 48 G
F G 23 50 G
F G 25 -1 -1
F G 27 -1 -1
F G 28 -1 -1
F G 29 -1 -1
F G 30 51 G
F G 5 15 G
F G 6 38 G
F G 7 37 G
G F 36 8 F
G F 39 2 F
G F 40 21 F
G F 41 20 F
G F 44 24 F
G F 46 18 F
G F 47 31 F
G F 49 26 F
G H 1 37 H
G H 16 46 H
G H 17 47 H
G H 18 50 H
G H 19 49 H
G H 2 40 H
G H 20 48 H
G H 21 45 H
G H 22 44 H
G H 23 -1 -1
G H 24 -1 -1
G H 25 -1 -1
G H 26 51 H
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 3 39 H
G H 30 -1 -1
G H 31 -1 -1
G H 4 36 H
G H 5 38 H
G H 6 43 H
G H 7 41 H
G H 8 42 H
H G 15 0 G
489
testcase17 435
282 151
1 D 3
0 G 3
3 E 4
4 B 5
14 A 6
8 F 7
28 H 8
2 B 9
3 F 9
5 G 9
9 D 10
8 E 10
14 B 11
6 G 11
2 C 12
11 A 13
1 E 13
5 F 13
3 G 13
10 G 13
13 A 14
14 C 14
9 C 14
12 A 16
11 B 16
2 D 16
8 D 16
5 E 16
1 F 16
7 F 16
13 B 17
9 B 17
30 H 18
8 C 20
14 D 20
5 D 20
2 E 20
7 E 20
13 C 21
28 G 21
1 G 22
29 H 22
8 B 23
2 F 23
11 C 24
5 C 24
7 D 24
14 E 24
6 F 24
12 B 25
28 F 25
13 D 26
36 H 26
5 B 27
6 E 27
14 F 27
10 F 27
2 G 27
33 H 27
12 C 28
7 C 28
11 D 28
28 E 28
19 A 30
13 E 30
10 E 30
7 B 31
6 D 31
14 G 31
36 G 31
12 D 32
28 D 32
11 E 32
19 B 33
6 C 35
10 D 35
13 F 35
36 F 35
19 C 36
28 C 36
30 G 36
6 B 38
12 E 38
36 E 38
33 G 38
18 A 39
28 B 39
10 C 39
32 H 39
19 D 40
11 F 40
13 G 41
16 A 42
18 B 42
10 B 42
36 D 42
12 F 42
33 F 42
11 G 44
32 G 44
18 C 45
19 E 45
33 E 45
29 G 45
15 A 46
36 C 46
30 F 46
12 G 46
34 H 46
16 B 47
19 F 48
32 F 48
17 A 49
15 B 49
36 B 49
18 D 49
33 D 49
30 E 49
29 F 49
16 C 50
32 E 51
31 H 51
15 C 52
29 E 52
17 B 53
33 C 53
30 D 53
18 E 53
19 G 53
16 D 54
32 D 55
22 A 56
33 B 56
17 C 56
15 D 56
29 D 56
18 F 56
34 G 56
30 C 57
16 E 58
35 H 58
32 C 59
30 B 60
29 C 60
17 D 60
15 E 60
34 F 60
18 G 60
16 F 61
22 B 62
32 B 62
40 H 62
29 B 63
34 E 63
15 F 63
31 G 63
17 E 64
21 A 65
22 C 65
37 H 65
34 D 67
17 F 67
31 F 67
16 G 67
35 G 67
40 G 67
21 B 68
15 G 68
20 A 69
22 D 69
31 E 70
21 C 71
34 C 71
40 F 71
20 B 72
25 A 73
22 E 73
38 H 73
34 B 74
31 D 74
40 E 74
20 C 75
21 D 75
39 H 75
25 B 76
22 F 76
35 F 76
23 A 77
31 C 78
40 D 78
37 G 78
25 C 79
20 D 79
21 E 79
35 E 79
23 B 80
17 G 80
38 G 80
39 G 80
31 B 81
26 A 82
40 C 82
21 F 82
23 C 83
25 D 83
35 D 83
20 E 83
38 F 84
39 F 84
26 B 85
40 B 85
37 F 85
41 H 85
24 A 86
20 F 86
35 C 87
23 D 87
25 E 87
38 E 87
39 E 87
22 G 87
26 C 88
37 E 88
21 G 89
43 H 89
35 B 90
25 F 90
20 G 90
41 G 90
38 D 91
39 D 91
23 E 91
24 B 92
26 D 92
37 D 92
42 H 92
23 F 94
41 F 94
25 G 94
24 C 95
38 C 95
39 C 95
44 H 95
37 C 96
26 E 96
41 E 97
43 G 97
27 A 98
38 B 98
39 B 98
23 G 98
37 B 99
24 D 99
27 B 101
41 D 101
26 F 101
43 F 101
24 E 103
45 H 103
27 C 104
43 E 104
41 C 105
26 G 105
44 G 107
41 B 108
27 D 108
43 D 108
45 G 110
46 H 110
24 F 111
44 F 111
43 C 112
27 E 112
44 E 114
45 F 114
43 B 115
27 F 115
24 G 116
45 E 117
42 G 117
44 D 118
27 G 119
A B 12 5 B
A B 13 8 B
A B 14 9 B
A B 17 33 B
A B 19 6 B
A B 26 40 B
B A 10 15 A
B A 28 16 A
B A 29 25 A
B A 30 21 A
B A 31 24 A
B A 32 20 A
B A 34 23 A
B A 35 27 A
B A 36 22 A
B A 37 -1 -1
B A 38 -1 -1
B A 39 -1 -1
B A 4 11 A
B A 41 -1 -1
B A 43 -1 -1
B A 7 18 A
B C 11 5 C
B C 12 6 C
B C 13 7 C
B C 14 8 C
B C 16 33 C
B C 17 30 C
B C 19 28 C
B C 2 9 C
B C 20 31 C
B C 23 35 C
B C 24 38 C
C B 10 18 B
C B 29 21 B
C B 32 22 B
C B 34 25 B
C B 36 15 B
C B 37 -1 -1
C B 39 27 B
C B 40 26 B
C B 41 -1 -1
C B 43 -1 -1
C D 13 6 D
C D 15 29 D
C D 2 8 D
D C 10 18 C
D C 28 19 C
D C 30 22 C
D C 31 25 C
D C 32 21 C
D C 33 17 C
D C 34 20 C
D C 35 26 C
D C 36 16 C
D C 37 -1 -1
D C 38 24 C
D C 39 27 C
D C 40 23 C
D C 41 -1 -1
D C 43 -1 -1
D C 44 -1 -1
D C 5 11 C
D C 7 12 C
D C 9 14 C
D E 1 8 E
D E 11 36 E
D E 13 10 E
D E 2 7 E
D E 23 41 E
E D 28 19 D
E D 29 17 D
E D 30 16 D
E D 31 21 D
E D 32 15 D
E D 33 18 D
E D 34 22 D
E D 35 25 D
E D 37 27 D
E D 38 26 D
E D 39 24 D
E D 40 20 D
E D 43 -1 -1
E D 44 -1 -1
E D 45 -1 -1
E D 5 14 D
E D 6 12 D
E F 1 7 F
E F 14 10 F
E F 3 8 F
F E 28 11 E
F E 29 15 E
F E 30 18 E
F E 31 22 E
F E 32 16 E
F E 33 19 E
F E 34 17 E
F E 35 20 E
F E 36 12 E
F E 37 26 E
F E 38 25 E
F E 39 23 E
F E 40 21 E
F E 41 24 E
F E 43 27 E
F E 44 -1 -1
F E 45 -1 -1
F E 5 2 E
F E 6 13 E
F G 15 35 G
F G 3 10 G
G F 28 14 F
G F 29 18 F
G F 30 11 F
G F 31 17 F
G F 32 19 F
G F 33 12 F
G F 34 16 F
G F 36 13 F
G F 37 21 F
G F 38 20 F
G F 39 25 F
G F 40 22 F
G F 41 23 F
G F 42 -1 -1
G F 43 26 F
G F 44 24 F
G F 45 27 F
G F 5 1 F
G F 6 2 F
G H 0 28 H
G H 1 33 H
G H 12 31 H
G H 13 34 H
G H 15 38 H
G H 18 37 H
G H 19 35 H
G H 21 44 H
G H 22 42 H
G H 23 45 H
G H 24 -1 -1
G H 26 46 H
G H 27 -1 -1
G H 3 30 H
H G 29 2 G
H G 32 11 G
H G 36 14 G
H G 39 17 G
H G 40 16 G
H G 41 20 G
H G 43 25 G
577
testcase18 431
280 149
7 B 1
9 C 1
4 G 1
1 G 2
12 C 3
0 G 3
18 A 4
38 H 4
13 A 5
9 B 6
5 F 6
37 H 6
8 D 7
39 H 7
18 B 8
6 B 8
12 B 8
36 H 8
13 B 9
3 F 9
38 G 9
17 A 10
15 A 10
5 G 10
2 C 11
8 C 11
37 G 11
11 D 12
38 F 13
3 G 13
39 G 13
15 B 14
18 C 14
2 D 15
10 E 15
36 G 15
17 B 16
8 B 16
13 C 16
11 C 16
37 F 16
16 A 17
38 E 17
40 H 18
18 D 20
10 D 20
2 E 20
37 E 20
16 B 21
11 B 21
14 A 22
13 D 22
38 D 22
39 F 23
10 C 24
2 F 24
18 E 25
15 C 26
38 C 26
37 D 26
13 E 27
17 C 28
39 E 28
2 G 28
10 B 29
18 F 29
16 C 30
15 D 30
36 F 30
14 B 31
38 B 31
44 H 31
40 G 32
17 D 33
39 D 33
41 H 33
16 D 34
15 E 35
36 E 35
37 C 36
13 F 36
40 F 36
18 G 36
44 G 36
42 H 37
23 A 38
39 C 38
16 E 39
19 A 40
14 C 40
17 E 40
40 E 40
15 F 40
44 F 40
41 G 40
37 B 41
23 B 42
13 G 42
16 F 43
20 A 44
19 B 44
14 D 44
36 D 44
44 E 44
17 F 44
41 F 44
22 A 45
21 A 45
40 D 45
15 G 45
42 G 46
16 G 47
39 B 48
36 C 48
23 C 49
40 C 49
44 D 49
14 E 49
41 E 49
21 B 50
43 H 50
42 F 51
17 G 51
46 H 52
20 B 53
36 B 53
19 C 53
44 C 53
23 D 53
14 F 53
22 B 54
40 B 54
42 E 55
43 G 55
41 D 56
14 G 57
46 G 57
27 A 58
44 B 58
23 E 58
24 A 60
21 C 60
41 C 60
19 D 60
42 D 60
43 F 60
45 H 61
26 A 62
25 A 62
27 B 62
23 F 62
20 C 64
42 C 64
41 B 65
19 E 65
21 D 67
47 H 67
24 B 69
26 B 69
42 B 69
22 C 71
21 E 72
43 E 72
46 F 72
20 D 73
24 C 74
45 G 74
22 D 75
21 F 76
43 D 77
24 D 78
20 E 78
46 E 78
19 F 78
45 F 78
25 B 80
22 E 80
21 G 80
47 G 80
43 C 81
45 E 82
20 F 82
29 A 83
26 C 83
46 D 83
24 E 83
23 G 83
22 F 84
47 F 84
30 A 85
28 A 86
20 G 86
29 B 87
43 B 87
46 C 87
45 D 87
24 F 87
47 E 88
22 G 88
27 C 89
25 C 89
26 D 89
28 B 90
49 H 90
50 H 90
24 G 91
46 B 92
29 C 92
45 C 92
48 H 92
30 B 93
27 D 93
25 D 93
47 D 93
19 G 93
51 H 93
31 A 94
28 C 95
49 G 95
50 G 95
32 A 96
29 D 96
45 B 97
47 C 97
48 G 97
30 C 98
26 E 98
27 E 98
25 E 98
28 D 99
49 F 99
32 B 100
29 E 101
47 B 102
30 D 102
26 F 102
27 F 102
25 F 102
50 F 102
48 F 102
49 E 103
28 E 104
32 C 105
29 F 105
50 E 106
48 E 106
26 G 106
27 G 106
25 G 106
51 G 106
30 E 107
52 H 107
49 D 108
28 F 108
32 D 109
29 G 109
51 F 110
53 H 110
50 D 111
48 D 111
30 F 111
34 A 112
49 C 112
28 G 112
52 G 112
35 A 113
32 E 114
51 E 114
50 C 115
30 G 115
53 G 115
52 F 116
35 B 117
49 B 117
33 A 118
32 F 118
51 D 119
53 F 119
50 B 120
52 E 120
A B 14 10 B
A B 15 8 B
A B 18 6 B
A B 20 39 B
A B 21 36 B
A B 24 41 B
A B 25 42 B
A B 28 45 B
A B 29 43 B
A B 30 46 B
A B 31 47 B
A B 32 49 B
A B 33 -1 -1
A B 34 50 B
A B 35 -1 -1
B A 11 23 A
B A 12 16 A
B A 37 22 A
B A 38 19 A
B A 40 27 A
B A 44 26 A
B A 7 13 A
B A 9 17 A
B C 15 10 C
B C 21 41 C
B C 25 46 C
B C 26 43 C
B C 28 47 C
B C 29 45 C
B C 30 49 C
B C 32 50 C
B C 35 -1 -1
C B 11 16 B
C B 12 13 B
C B 36 20 B
C B 37 23 B
C B 38 14 B
C B 39 19 B
C B 40 22 B
C B 42 24 B
C B 44 27 B
C B 8 17 B
C B 9 18 B
C D 14 36 D
C D 17 39 D
C D 18 10 D
C D 22 43 D
C D 24 46 D
C D 25 49 D
C D 26 45 D
C D 27 47 D
C D 28 48 D
C D 29 50 D
C D 30 51 D
C D 32 -1 -1
D C 11 13 C
D C 37 16 C
D C 38 15 C
D C 40 23 C
D C 41 21 C
D C 42 20 C
D C 44 19 C
D C 8 2 C
D E 14 41 E
D E 15 36 E
D E 16 40 E
D E 2 37 E
D E 20 46 E
D E 21 43 E
D E 22 45 E
D E 24 47 E
D E 25 48 E
D E 26 49 E
D E 27 50 E
D E 28 52 E
D E 29 51 E
D E 30 -1 -1
D E 32 -1 -1
E D 10 18 D
E D 38 13 D
E D 39 17 D
E D 42 19 D
E D 44 23 D
E F 16 41 F
E F 21 45 F
E F 22 47 F
E F 24 49 F
E F 25 51 F
E F 26 50 F
E F 27 48 F
E F 28 53 F
E F 29 52 F
E F 30 -1 -1
E F 32 -1 -1
F E 36 15 E
F E 37 18 E
F E 38 2 E
F E 39 13 E
F E 40 17 E
F E 42 23 E
F E 43 19 E
F E 44 14 E
F E 46 20 E
F G 16 43 G
F G 20 49 G
F G 21 47 G
F G 22 50 G
F G 24 48 G
F G 25 53 G
F G 26 51 G
F G 27 52 G
F G 28 -1 -1
F G 29 -1 -1
F G 3 39 G
F G 30 -1 -1
F G 32 -1 -1
F G 5 37 G
G F 36 18 F
G F 38 2 F
G F 40 13 F
G F 41 17 F
G F 42 14 F
G F 44 15 F
G F 45 19 F
G F 46 23 F
G H 0 36 H
G H 1 39 H
G H 14 47 H
G H 15 43 H
G H 16 46 H
G H 17 45 H
G H 19 53 H
G H 2 41 H
G H 20 48 H
G H 21 49 H
G H 22 51 H
G H 23 50 H
G H 24 52 H
G H 25 -1 -1
G H 26 -1 -1
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 3 40 H
G H 30 -1 -1
G H 4 37 H
H G 38 5 G
H G 42 13 G
H G 44 18 G
597
testcase19 516
336 178
5 C 1
6 D 1
2 G 1
4 C 3
3 G 3
5 D 4
10 D 4
11 E 4
1 F 4
17 F 4
6 E 5
40 H 5
7 B 6
8 B 6
9 E 6
43 H 6
20 A 7
11 D 7
5 E 7
12 E 7
16 F 7
41 H 8
23 A 9
10 C 9
4 D 9
9 D 9
0 E 9
15 G 9
18 F 10
1 G 10
40 G 10
11 C 11
6 F 11
19 A 12
7 C 12
9 C 12
4 E 12
16 E 12
5 F 12
23 B 13
14 G 13
20 B 14
10 B 14
12 D 14
17 E 14
0 F 14
15 F 14
7 D 15
16 D 15
13 E 15
40 F 15
42 H 15
11 B 16
6 G 16
43 G 16
19 B 17
9 B 17
12 C 17
17 D 17
4 F 17
5 G 17
41 G 17
23 C 18
16 C 18
7 E 18
20 C 19
15 E 19
22 A 20
17 C 20
40 E 20
0 G 20
42 G 20
23 D 21
43 F 21
46 H 21
45 H 21
12 B 22
19 C 22
20 D 22
13 D 22
15 D 22
44 H 22
21 A 23
22 B 23
16 B 23
40 D 23
7 F 23
14 F 23
4 G 23
23 E 24
29 A 25
17 B 25
13 C 25
15 C 25
19 D 25
42 F 25
21 B 26
40 C 26
20 E 26
43 E 26
45 G 26
25 A 27
18 E 27
27 A 28
22 C 28
7 G 28
39 H 28
29 B 29
43 D 29
25 B 30
13 B 30
15 B 30
18 D 30
19 E 30
42 E 30
27 B 31
40 B 31
21 C 31
22 D 31
23 F 31
45 F 31
43 C 32
28 A 33
18 C 33
42 D 33
46 G 33
44 G 33
29 C 34
21 D 34
22 E 34
26 A 35
25 C 35
41 F 35
39 G 35
28 B 36
27 C 36
42 C 36
14 E 36
45 E 36
43 B 37
29 D 37
21 E 37
20 F 37
26 B 38
18 B 38
25 D 38
19 F 38
46 F 38
27 D 39
14 D 39
45 D 39
22 F 39
44 F 39
29 E 40
41 E 40
48 H 40
42 B 41
28 C 41
23 G 41
50 H 41
14 C 42
45 C 42
21 F 42
20 G 42
26 C 43
41 D 43
25 E 43
27 E 43
46 E 43
28 D 44
44 E 44
19 G 45
48 G 45
41 C 46
26 D 46
46 D 46
22 G 46
50 G 46
51 H 46
24 A 47
14 B 47
45 B 47
44 D 47
28 E 47
21 G 47
49 H 47
25 F 48
39 F 48
46 C 49
24 B 50
44 C 50
48 F 50
41 B 51
29 F 51
50 F 51
51 G 51
56 H 51
47 H 52
31 A 53
35 A 53
49 G 53
34 A 54
30 A 54
46 B 54
39 E 54
44 B 55
24 C 55
26 E 55
48 E 55
27 F 55
31 B 56
35 B 56
50 E 56
28 F 56
51 F 56
25 G 56
34 B 57
30 B 57
39 D 57
29 G 57
24 D 58
48 D 58
50 D 59
39 C 60
27 G 60
56 G 60
33 A 61
31 C 61
35 C 61
48 C 61
24 E 61
51 E 61
28 G 61
34 C 62
30 C 62
50 C 62
26 F 62
57 H 62
33 B 64
31 D 64
35 D 64
51 D 64
39 B 65
34 D 65
30 D 65
47 G 65
54 H 65
48 B 66
24 F 66
55 H 66
32 A 67
50 B 67
51 C 67
31 E 67
35 E 67
26 G 67
57 G 67
33 C 69
56 F 69
32 B 70
53 H 70
24 G 71
54 G 71
36 A 72
51 B 72
33 D 72
31 F 72
49 F 72
47 F 72
52 H 72
34 E 73
30 E 73
37 A 74
56 E 74
36 B 75
32 C 75
33 E 75
55 G 75
59 H 76
37 B 77
56 D 77
31 G 77
32 D 78
35 F 78
57 F 78
54 F 78
36 C 80
56 C 80
49 E 80
34 F 80
55 F 80
32 E 81
30 F 81
59 G 81
58 H 81
60 H 81
37 C 82
47 E 82
36 D 83
49 D 83
53 G 83
56 B 85
37 D 85
55 E 85
49 C 86
36 E 86
33 F 86
32 F 86
59 F 86
35 G 86
34 G 86
30 G 86
52 G 86
60 G 86
38 A 87
55 D 88
61 H 88
37 E 89
38 B 90
49 B 91
55 C 91
47 D 91
36 F 91
60 F 91
58 G 91
53 F 92
33 G 92
32 G 93
61 G 93
47 C 94
57 E 94
52 F 94
38 C 95
55 B 96
60 E 96
37 F 96
A B 19 11 B
A B 20 10 B
A B 21 13 B
B A 12 29 A
B A 14 34 A
B A 15 28 A
B A 16 25 A
B A 17 27 A
B A 18 31 A
B A 39 37 A
B A 40 26 A
B A 41 33 A
B A 42 35 A
B A 43 24 A
B A 44 36 A
B A 45 30 A
B A 46 32 A
B A 48 38 A
B A 49 -1 -1
B A 50 -1 -1
B A 51 -1 -1
B A 55 -1 -1
B A 56 -1 -1
B A 8 23 A
B A 9 22 A
B C 23 16 C
B C 29 42 C
B C 7 11 C
C B 10 20 B
C B 12 22 B
C B 13 25 B
C B 14 31 B
C B 15 27 B
C B 17 21 B
C B 18 24 B
C B 39 32 B
C B 40 28 B
C B 41 34 B
C B 43 26 B
C B 44 33 B
C B 45 35 B
C B 46 30 B
C B 47 -1 -1
C B 48 36 B
C B 49 -1 -1
C B 50 37 B
C B 51 38 B
C B 55 -1 -1
C B 56 -1 -1
C B 9 19 B
C D 4 11 D
C D 5 10 D
D C 12 23 C
D C 13 22 C
D C 14 26 C
D C 15 21 C
D C 16 20 C
D C 17 19 C
D C 18 27 C
D C 39 30 C
D C 40 29 C
D C 41 31 C
D C 42 28 C
D C 43 25 C
D C 44 34 C
D C 45 24 C
D C 46 35 C
D C 47 -1 -1
D C 48 33 C
D C 49 38 C
D C 50 32 C
D C 51 36 C
D C 55 -1 -1
D C 56 37 C
D C 9 7 C
D E 5 12 E
D E 6 11 E
E D 13 20 D
E D 14 27 D
E D 15 19 D
E D 16 7 D
E D 17 23 D
E D 18 29 D
E D 39 35 D
E D 40 22 D
E D 41 26 D
E D 42 25 D
E D 43 21 D
E D 44 31 D
E D 45 28 D
E D 46 24 D
E D 47 37 D
E D 48 34 D
E D 49 36 D
E D 50 30 D
E D 51 33 D
E D 55 -1 -1
E D 56 32 D
E D 57 -1 -1
E D 60 -1 -1
E D 9 4 D
E F 22 44 F
E F 27 39 F
