10
testcase10 320
207 111
16 C 37
15 C 38
36 C 39
40 E 39
41 C 40
14 D 41
15 D 42
40 D 42
13 B 43
36 B 43
16 D 43
38 E 43
41 B 44
39 E 44
12 A 46
18 A 46
17 A 46
40 C 46
38 D 46
39 D 47
13 C 49
21 A 50
12 B 50
18 B 50
17 B 50
40 B 50
38 C 50
43 E 50
46 E 50
43 D 53
46 D 53
21 B 54
38 B 54
12 C 54
18 C 54
17 C 54
39 C 54
13 D 54
22 A 55
20 A 55
43 C 57
46 C 57
39 B 58
21 C 58
12 D 58
18 D 58
17 D 58
22 B 59
23 A 61
20 B 61
43 B 61
46 B 61
21 D 62
44 E 62
19 A 65
23 B 65
22 C 65
20 C 65
44 D 65
47 E 65
42 E 65
47 D 68
42 D 68
19 B 69
23 C 69
44 C 69
22 D 69
20 D 69
45 E 69
47 C 72
42 C 72
45 D 72
44 B 73
19 C 73
23 D 73
50 E 74
24 A 75
26 A 75
28 A 75
47 B 76
42 B 76
45 C 76
25 A 77
19 D 77
50 D 77
48 E 77
24 B 79
26 B 80
45 B 80
48 D 80
50 C 81
52 E 82
25 B 83
24 C 84
48 C 84
51 E 84
50 B 85
52 D 85
49 E 86
25 C 87
51 D 87
28 B 88
48 B 88
26 C 88
24 D 88
52 C 89
49 D 89
27 A 90
51 C 91
25 D 91
28 C 92
26 D 92
52 B 93
49 C 93
27 B 94
51 B 95
28 D 96
49 B 97
53 E 101
30 A 102
29 A 103
27 C 103
53 D 104
55 E 105
56 E 106
30 B 107
53 C 108
55 D 108
29 B 109
56 D 109
27 D 110
30 C 111
54 E 111
53 B 112
55 C 112
29 C 113
56 C 113
54 D 114
30 D 115
55 B 116
29 D 117
56 B 118
A B 11 34 B
A B 12 38 B
A B 13 40 B
A B 14 36 B
A B 15 37 B
A B 16 41 B
A B 17 43 B
A B 18 39 B
A B 19 45 B
A B 20 47 B
A B 21 46 B
A B 22 44 B
A B 23 42 B
A B 24 50 B
A B 25 51 B
A B 26 48 B
A B 27 49 B
A B 28 52 B
A B 29 55 B
A B 30 53 B
A B 6 35 B
A B 7 32 B
A B 9 31 B
B A 3 10 A
B A 33 8 A
B A 4 5 A
B A 56 -1 -1
B C 12 39 C
B C 13 38 C
B C 14 36 C
B C 15 40 C
B C 16 41 C
B C 17 46 C
B C 18 43 C
B C 19 50 C
B C 20 42 C
B C 21 44 C
B C 22 47 C
B C 23 45 C
B C 24 48 C
B C 25 51 C
B C 26 52 C
B C 27 53 C
B C 28 49 C
B C 29 56 C
B C 30 55 C
B C 6 31 C
B C 8 35 C
B C 9 37 C
C B 3 0 B
C B 32 7 B
C B 33 11 B
C B 34 5 B
C B 4 10 B
C D 0 31 D
C D 1 33 D
C D 12 44 D
C D 13 46 D
C D 14 38 D
C D 15 43 D
C D 16 39 D
C D 17 42 D
C D 18 47 D
C D 19 51 D
C D 20 48 D
C D 21 45 D
C D 22 50 D
C D 23 52 D
C D 24 49 D
C D 25 53 D
C D 26 55 D
C D 27 54 D
C D 28 56 D
C D 29 -1 -1
C D 30 -1 -1
C D 6 36 D
C D 7 37 D
C D 8 41 D
C D 9 40 D
D C 32 11 C
D C 34 10 C
D C 35 5 C
D E 1 32 E
D E 12 47 E
D E 13 44 E
D E 14 39 E
D E 15 43 E
D E 16 46 E
D E 17 45 E
D E 18 42 E
D E 19 49 E
D E 2 34 E
D E 20 52 E
D E 21 50 E
D E 22 48 E
D E 23 51 E
D E 24 53 E
D E 25 55 E
D E 26 56 E
D E 27 -1 -1
D E 28 54 E
D E 29 -1 -1
D E 30 -1 -1
D E 5 36 E
D E 6 41 E
D E 8 40 E
D E 9 38 E
E D 31 10 D
E D 33 0 D
E D 35 11 D
E D 37 7 D
694
testcase16 438
284 152
7 B 0
13 E 0
5 F 0
3 G 0
15 H 0
12 B 1
1 G 2
11 D 3
2 E 3
10 F 3
14 F 3
0 G 3
5 G 3
15 G 3
7 C 4
16 A 5
6 C 5
2 F 6
15 F 6
4 G 6
9 B 7
11 C 7
14 E 7
8 B 8
7 D 8
13 D 8
20 A 9
15 E 10
39 H 10
6 D 11
14 D 11
8 C 12
13 C 12
7 E 12
11 B 13
39 G 13
16 B 15
14 C 15
6 E 15
10 E 15
7 F 15
21 A 16
13 B 16
8 D 16
15 D 16
39 F 18
7 G 18
37 H 18
18 A 19
20 B 19
14 B 19
17 A 20
19 A 20
16 C 20
15 C 20
38 H 20
8 E 21
2 G 21
37 G 21
10 D 22
21 B 23
36 H 23
15 B 24
20 C 24
16 D 24
6 F 24
38 G 24
17 B 25
18 B 26
10 C 26
21 C 27
8 F 27
36 G 27
20 D 28
39 E 28
38 F 28
22 A 30
19 B 30
10 B 30
16 E 30
37 F 30
6 G 30
17 C 31
21 D 32
39 D 32
20 E 32
38 E 32
36 F 32
41 H 32
8 G 33
22 B 34
19 C 34
36 E 35
16 F 35
39 C 36
38 D 36
21 E 36
23 A 37
17 D 37
26 A 38
41 G 38
40 H 38
19 D 39
36 D 39
16 G 39
38 C 40
20 F 40
39 B 41
17 E 41
37 E 41
41 F 41
23 B 42
22 C 42
36 C 43
19 E 43
40 G 43
26 B 44
38 B 44
18 C 44
41 E 44
20 G 44
43 H 44
37 D 45
22 D 46
19 F 46
40 F 46
36 B 47
42 H 47
18 D 48
41 D 48
25 A 49
23 C 49
37 C 49
43 G 49
22 E 50
40 E 50
21 F 50
19 G 50
24 A 51
31 A 51
41 C 52
17 F 52
48 H 52
37 B 53
18 E 53
22 F 53
43 F 53
21 G 53
42 G 53
46 H 53
40 D 54
49 H 54
23 D 55
17 G 55
48 G 55
25 B 56
41 B 56
26 C 56
42 F 56
46 G 56
29 A 57
30 A 57
24 B 57
31 B 57
43 E 57
22 G 57
40 C 58
18 F 58
49 G 58
28 A 59
42 E 59
48 F 59
45 H 59
26 D 60
46 F 60
30 B 61
24 C 61
31 C 61
43 D 61
27 A 62
40 B 62
23 E 62
45 G 62
44 H 62
29 B 63
42 D 63
49 F 63
26 E 64
48 E 64
18 G 64
30 C 65
43 C 65
24 D 65
31 D 65
46 E 65
23 F 65
45 F 65
49 E 66
44 G 66
28 B 67
25 C 67
29 C 67
42 C 67
26 F 67
48 D 68
47 H 68
27 B 69
43 B 69
30 D 69
46 D 69
24 E 69
31 E 69
45 E 69
49 D 70
26 G 70
42 B 71
28 C 71
25 D 71
29 D 71
47 G 71
48 C 72
24 F 72
46 C 73
45 D 73
30 E 73
31 F 73
44 F 73
23 G 73
50 H 73
49 C 74
47 F 74
48 B 76
25 E 76
44 E 76
30 F 76
24 G 76
31 G 76
50 G 76
45 C 77
29 E 77
47 E 77
27 C 78
28 D 78
49 B 79
50 F 79
30 G 79
44 D 80
29 F 80
32 A 81
47 D 81
25 F 81
46 B 82
27 D 82
28 E 82
50 E 82
33 A 83
29 G 83
51 H 83
44 C 84
32 B 85
45 B 85
47 C 85
28 F 85
25 G 85
50 D 86
27 E 86
51 G 86
35 A 87
34 A 87
33 B 87
28 G 88
47 B 89
32 C 89
27 F 89
51 F 89
44 B 90
50 C 90
35 B 91
27 G 92
50 B 94
34 B 95
51 E 95
33 C 96
32 D 96
A B 18 15 B
A B 19 10 B
A B 20 11 B
A B 23 39 B
A B 25 37 B
A B 26 38 B
A B 27 48 B
A B 28 42 B
A B 29 40 B
A B 30 43 B
A B 31 41 B
A B 32 45 B
A B 34 50 B
B A 12 16 A
B A 13 17 A
B A 14 22 A
B A 36 24 A
B A 44 -1 -1
B A 46 35 A
B A 47 -1 -1
B A 49 33 A
B A 9 21 A
B C 16 15 C
B C 17 38 C
B C 18 36 C
B C 21 39 C
B C 22 37 C
B C 23 41 C
B C 24 42 C
B C 25 43 C
B C 26 40 C
B C 27 44 C
B C 28 45 C
B C 29 49 C
B C 30 46 C
B C 31 48 C
B C 32 50 C
B C 33 -1 -1
B C 34 -1 -1
B C 7 11 C
B C 8 13 C
C B 10 19 B
C B 14 20 B
C B 47 35 B
C D 17 38 D
C D 18 40 D
C D 19 36 D
C D 20 39 D
C D 22 41 D
C D 24 48 D
C D 26 43 D
C D 27 50 D
C D 28 44 D
C D 29 45 D
C D 30 49 D
C D 31 46 D
C D 33 -1 -1
C D 6 14 D
C D 7 13 D
D C 10 21 C
D C 11 8 C
D C 15 16 C
D C 37 23 C
D C 42 25 C
D C 47 32 C
D E 17 37 E
D E 20 38 E
D E 22 40 E
D E 23 42 E
D E 26 48 E
D E 28 50 E
D E 29 44 E
D E 31 45 E
D E 32 -1 -1
E D 10 16 D
E D 13 7 D
E D 14 6 D
E D 15 8 D
E D 36 19 D
E D 39 21 D
E D 41 18 D
E D 43 24 D
E D 46 30 D
E D 47 27 D
E D 49 25 D
E D 51 -1 -1
E F 16 41 F
E F 18 42 F
E F 19 40 F
E F 2 15 F
E F 22 43 F
E F 27 -1 -1
E F 28 51 F
E F 30 50 F
F E 10 7 E
F E 14 6 E
F E 36 17 E
F E 37 21 E
F E 38 20 E
F E 39 8 E
F E 44 25 E
F E 45 31 E
F E 46 26 E
F E 47 29 E
F E 48 23 E
F E 49 24 E
F G 16 41 G
F G 17 48 G
F G 18 45 G
F G 19 43 G
F G 2 39 G
F G 20 40 G
F G 21 42 G
F G 22 46 G
F G 25 -1 -1
F G 26 47 G
F G 27 -1 -1
F G 28 -1 -1
F G 29 -1 -1
F G 30 51 G
F G 31 50 G
F G 5 15 G
F G 6 36 G
F G 7 37 G
G F 38 8 F
G F 44 24 F
G F 49 23 F
G H 1 37 H
G H 16 48 H
G H 17 44 H
G H 18 50 H
G H 19 49 H
G H 2 40 H
G H 20 46 H
G H 21 45 H
G H 22 47 H
G H 23 -1 -1
G H 24 -1 -1
G H 25 -1 -1
G H 26 51 H
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 3 39 H
G H 30 -1 -1
G H 31 -1 -1
G H 4 36 H
G H 5 38 H
G H 6 43 H
G H 7 41 H
G H 8 42 H
H G 15 0 G
653
testcase17 453
292 159
8 F 0
2 B 1
1 D 1
4 B 2
3 E 3
8 E 3
7 F 3
5 G 3
14 A 5
2 C 5
9 D 5
28 H 5
1 E 6
7 E 6
0 G 6
3 F 7
14 B 8
8 D 8
10 G 8
9 C 9
2 D 9
7 D 10
5 F 10
14 C 11
3 G 11
8 C 12
1 F 12
6 G 12
11 A 13
2 E 13
28 G 14
13 A 15
9 B 15
8 B 16
7 C 16
5 E 16
2 F 16
10 F 16
12 A 17
30 H 17
11 B 19
13 B 19
7 B 19
14 D 20
5 D 20
6 F 21
11 C 22
1 G 22
10 E 23
28 F 23
13 C 24
5 C 24
14 E 24
6 E 24
2 G 24
36 H 25
5 B 27
11 D 27
10 D 27
28 E 27
14 F 27
29 H 27
33 H 27
19 A 28
13 D 28
6 D 28
34 H 29
36 G 30
10 C 31
11 E 31
14 G 31
28 D 32
13 E 32
29 G 32
6 C 33
30 G 33
12 B 34
19 B 34
11 F 34
36 F 34
28 C 36
13 F 36
32 H 36
6 B 37
12 C 37
19 C 37
36 E 37
33 G 37
29 F 38
11 G 38
18 A 39
28 B 39
10 B 40
12 D 41
19 D 41
13 G 41
16 A 42
18 B 42
36 D 42
29 E 42
33 F 42
34 G 42
30 F 43
32 G 43
16 B 45
18 C 45
12 E 45
19 E 45
33 E 45
15 A 46
36 C 46
29 D 46
31 H 46
17 A 47
35 H 47
16 C 48
30 E 48
12 F 48
19 F 48
32 F 48
15 B 49
36 B 49
18 D 49
33 D 49
32 E 51
15 C 52
29 C 52
16 D 52
30 D 52
12 G 52
19 G 52
33 C 53
18 E 53
35 G 53
32 D 55
34 F 55
17 B 56
33 B 56
30 C 56
15 D 56
16 E 56
18 F 56
31 G 56
29 B 57
37 H 58
40 H 58
38 H 58
22 A 59
17 C 59
32 C 59
16 F 59
30 B 60
15 E 60
34 E 60
18 G 61
22 B 62
32 B 62
17 D 63
15 F 63
16 G 63
40 G 64
21 A 65
22 C 65
34 D 65
31 F 65
39 H 66
17 E 67
15 G 67
21 B 68
31 E 68
40 F 68
38 G 68
20 A 69
34 C 69
22 D 69
17 F 70
21 C 71
37 G 71
20 B 72
25 A 73
34 B 73
22 E 73
31 D 74
40 E 74
38 F 74
17 G 74
39 G 74
41 H 74
20 C 75
21 D 75
35 F 75
22 F 76
23 A 77
25 B 78
31 C 78
40 D 78
38 E 78
37 F 78
20 D 79
21 E 79
35 E 79
39 F 79
23 B 80
22 G 80
41 G 80
31 B 81
25 C 81
40 C 82
21 F 82
23 C 83
35 D 83
20 E 83
26 A 84
40 B 85
25 D 85
24 A 86
39 E 86
20 F 86
26 B 87
35 C 87
23 D 87
38 D 87
21 G 87
37 E 88
43 H 88
25 E 89
42 H 89
35 B 90
26 C 90
39 D 90
41 F 90
23 E 91
38 C 92
37 D 92
25 F 92
20 G 93
43 G 93
39 C 94
26 D 94
23 F 94
24 B 95
44 H 95
37 C 96
41 E 96
25 G 96
38 B 97
39 B 97
45 H 97
27 A 98
24 C 98
26 E 98
43 F 98
23 G 98
37 B 99
27 B 101
41 D 101
26 F 101
42 G 101
24 D 102
44 G 103
46 H 103
27 C 104
43 E 104
41 C 105
26 G 105
24 E 106
44 F 107
45 G 107
41 B 108
27 D 108
43 D 108
24 F 109
46 G 109
44 E 110
48 H 110
42 F 111
47 H 111
43 C 112
27 E 112
45 F 114
43 B 115
42 E 115
27 F 115
24 G 115
48 G 115
44 D 116
47 G 116
45 E 117
42 D 119
27 G 119
44 C 120
46 F 120
A B 11 8 B
A B 12 5 B
A B 13 7 B
A B 18 36 B
A B 24 35 B
B A 10 17 A
B A 28 15 A
B A 29 21 A
B A 30 20 A
B A 31 26 A
B A 32 25 A
B A 33 22 A
B A 34 23 A
B A 37 -1 -1
B A 38 -1 -1
B A 39 -1 -1
B A 4 14 A
B A 40 27 A
B A 41 -1 -1
B A 43 -1 -1
B A 6 16 A
B A 9 19 A
B C 13 5 C
B C 14 8 C
B C 15 29 C
B C 19 36 C
B C 2 9 C
B C 23 35 C
B C 25 40 C
C B 10 12 B
C B 28 16 B
C B 30 22 B
C B 31 26 B
C B 32 21 B
C B 33 17 B
C B 34 20 B
C B 37 -1 -1
C B 38 24 B
C B 39 27 B
C B 41 -1 -1
C B 43 -1 -1
C B 44 -1 -1
C B 6 18 B
C B 7 11 B
C D 2 7 D
D C 10 12 C
D C 28 18 C
D C 29 15 C
D C 30 22 C
D C 31 25 C
D C 32 21 C
D C 33 17 C
D C 34 20 C
D C 35 26 C
D C 36 16 C
D C 37 -1 -1
D C 38 24 C
D C 39 27 C
D C 40 23 C
D C 41 -1 -1
D C 42 -1 -1
D C 43 -1 -1
D C 44 -1 -1
D C 5 13 C
D C 6 19 C
D C 8 11 C
D C 9 14 C
D E 1 7 E
E D 10 11 D
E D 28 12 D
E D 29 18 D
E D 30 15 D
E D 31 21 D
E D 32 17 D
E D 33 16 D
E D 34 22 D
E D 35 23 D
E D 36 19 D
E D 37 24 D
E D 38 25 D
E D 39 26 D
E D 40 20 D
E D 41 27 D
E D 42 -1 -1
E D 43 -1 -1
E D 44 -1 -1
E D 45 -1 -1
E D 5 14 D
E D 6 13 D
E D 8 2 D
F E 10 14 E
F E 28 13 E
F E 29 19 E
F E 30 16 E
F E 31 22 E
F E 32 15 E
F E 33 18 E
F E 34 17 E
F E 35 25 E
F E 36 12 E
F E 37 23 E
F E 38 20 E
F E 39 26 E
F E 40 21 E
F E 41 24 E
F E 42 -1 -1
F E 43 27 E
F E 44 -1 -1
F E 45 -1 -1
F E 46 -1 -1
F E 5 2 E
F E 6 11 E
F E 7 1 E
F E 8 3 E
G F 10 1 F
G F 28 14 F
G F 29 13 F
G F 30 12 F
G F 31 17 F
G F 32 16 F
G F 33 19 F
G F 34 18 F
G F 35 15 F
G F 36 11 F
G F 37 20 F
G F 38 21 F
G F 39 25 F
G F 40 22 F
G F 41 23 F
G F 42 24 F
G F 43 26 F
G F 44 27 F
G F 45 -1 -1
G F 46 -1 -1
G F 47 -1 -1
G F 48 -1 -1
G F 5 3 F
G F 6 2 F
G H 0 30 H
G H 1 29 H
G H 18 39 H
G H 2 34 H
G H 21 44 H
G H 23 46 H
H G 28 3 G
H G 31 12 G
H G 32 13 G
H G 33 11 G
H G 35 19 G
H G 36 14 G
H G 37 16 G
H G 38 17 G
H G 40 15 G
H G 41 22 G
H G 42 25 G
H G 43 20 G
H G 45 26 G
H G 47 27 G
H G 48 24 G
897
testcase18 442
287 153
8 D 0
1 G 0
18 A 1
6 B 1
7 B 1
9 C 1
4 G 1
12 C 2
3 F 3
0 G 3
38 H 3
13 A 4
2 C 4
8 C 4
17 A 5
15 A 5
18 B 5
37 H 5
9 B 6
5 F 6
39 H 6
12 B 7
13 B 8
11 D 8
3 G 8
38 G 8
36 H 8
17 B 9
15 B 9
8 B 9
2 D 9
5 G 10
37 G 10
18 C 11
40 H 11
11 C 12
38 F 12
13 C 13
10 E 13
39 G 13
2 E 14
37 F 15
38 E 16
40 G 16
16 A 17
17 C 17
15 C 17
18 D 17
13 D 17
36 G 17
10 D 18
2 F 18
39 F 18
14 A 19
11 B 20
17 D 21
38 D 21
37 E 21
10 C 22
18 E 22
13 E 22
39 E 22
40 F 22
2 G 22
16 B 23
36 F 24
38 C 25
15 D 26
37 D 26
17 E 26
40 E 26
18 F 26
13 F 26
14 B 27
10 B 27
41 H 27
44 H 27
16 C 28
37 C 30
38 B 31
39 D 31
15 E 31
40 D 32
18 G 32
14 C 34
16 D 34
36 E 34
44 G 34
15 F 35
17 F 36
23 A 38
40 C 38
44 F 38
42 H 38
37 B 39
14 D 39
36 D 39
16 E 39
41 G 39
19 A 40
39 C 40
15 G 41
23 B 42
44 E 42
22 A 43
16 F 43
41 F 43
13 G 43
42 G 43
43 H 43
19 B 44
14 E 44
20 A 46
21 A 47
22 B 47
23 C 47
36 C 47
16 G 47
41 E 48
14 F 48
17 G 48
43 G 48
46 H 48
19 C 49
44 D 49
42 F 49
40 B 50
39 B 51
20 B 52
21 B 52
23 D 52
43 F 52
36 B 53
22 C 53
44 C 53
19 D 53
41 D 53
42 E 53
46 G 53
27 A 55
24 A 57
41 C 57
23 E 57
43 E 57
14 G 57
44 B 58
21 C 58
22 D 58
42 D 58
19 E 58
27 B 59
25 A 61
23 F 61
46 F 61
45 H 61
26 A 62
41 B 62
20 C 62
43 D 62
24 B 63
42 C 63
19 F 64
22 E 65
27 C 66
21 D 66
46 E 66
23 G 66
47 H 67
25 B 68
42 B 68
43 C 68
45 G 68
22 F 69
27 D 70
20 D 71
46 D 71
21 E 71
26 B 72
19 G 72
47 G 72
24 C 73
25 C 73
45 F 73
43 B 75
46 C 76
21 F 76
47 F 76
27 E 77
45 E 77
28 A 78
24 D 78
25 D 78
20 E 78
22 G 79
29 A 80
26 C 80
47 E 80
21 G 80
30 A 81
28 B 82
46 B 82
45 D 82
20 F 82
24 E 83
29 B 84
47 D 85
30 B 86
45 C 86
20 G 86
26 D 87
24 F 87
28 C 89
47 C 89
49 H 90
50 H 90
45 B 91
29 C 91
24 G 91
30 C 92
48 H 92
32 A 93
51 H 93
26 E 94
29 D 95
25 E 95
49 G 95
50 G 95
28 D 96
47 B 97
48 G 97
31 A 98
32 B 98
30 D 98
51 G 98
33 A 99
25 F 99
49 F 99
50 F 99
29 E 100
27 F 100
26 F 100
48 F 101
51 F 102
30 E 103
49 E 103
50 E 103
28 E 104
29 F 104
25 G 104
27 G 104
26 G 104
31 B 105
32 C 105
48 E 105
51 E 106
52 H 107
49 D 108
50 D 108
28 F 108
29 G 108
32 D 109
48 D 110
30 F 110
53 H 110
35 A 111
51 D 111
49 C 112
50 C 112
28 G 112
52 G 112
34 A 114
33 B 114
48 C 114
32 E 114
35 B 115
31 C 115
30 G 115
53 G 115
52 F 116
49 B 117
50 B 117
32 F 118
48 B 119
51 C 119
53 F 119
33 C 120
52 E 120
A B 13 8 B
A B 14 10 B
A B 18 9 B
A B 20 40 B
A B 21 39 B
A B 25 42 B
A B 27 41 B
A B 28 46 B
A B 30 45 B
A B 31 49 B
A B 32 47 B
A B 33 50 B
A B 34 -1 -1
A B 35 48 B
B A 11 23 A
B A 12 16 A
B A 36 24 A
B A 37 22 A
B A 38 19 A
B A 43 29 A
B A 44 26 A
B A 6 17 A
B A 7 15 A
B C 16 37 C
B C 18 11 C
B C 21 41 C
B C 24 43 C
B C 26 45 C
B C 29 47 C
B C 30 49 C
B C 31 48 C
B C 32 50 C
B C 33 51 C
B C 35 -1 -1
C B 10 14 B
C B 12 17 B
C B 36 20 B
C B 38 23 B
C B 39 22 B
C B 40 19 B
C B 42 25 B
C B 44 27 B
C B 46 28 B
C B 8 15 B
C B 9 13 B
C D 14 36 D
C D 15 37 D
C D 16 40 D
C D 17 38 D
C D 18 10 D
C D 19 41 D
C D 21 43 D
C D 24 45 D
C D 25 47 D
C D 26 49 D
C D 27 46 D
C D 28 50 D
C D 29 48 D
C D 30 51 D
C D 31 -1 -1
C D 32 -1 -1
C D 33 -1 -1
D C 11 13 C
D C 39 23 C
D C 42 20 C
D C 44 22 C
D C 8 2 C
D E 13 40 E
D E 16 44 E
D E 18 39 E
D E 2 38 E
D E 21 45 E
D E 23 43 E
D E 24 49 E
D E 25 50 E
D E 26 48 E
D E 27 47 E
D E 28 52 E
D E 29 51 E
D E 30 -1 -1
D E 32 -1 -1
E D 10 17 D
E D 36 14 D
E D 37 15 D
E D 41 19 D
E D 42 22 D
E D 46 20 D
E F 16 41 F
E F 2 39 F
E F 20 49 F
E F 21 47 F
E F 24 50 F
E F 25 51 F
E F 26 48 F
E F 28 -1 -1
E F 29 52 F
E F 30 53 F
E F 32 -1 -1
F E 36 15 E
F E 37 13 E
F E 38 18 E
F E 40 17 E
F E 42 23 E
F E 43 19 E
F E 44 14 E
F E 45 27 E
F E 46 22 E
F G 14 46 G
F G 15 41 G
F G 17 42 G
F G 19 45 G
F G 20 50 G
F G 22 49 G
F G 24 48 G
F G 25 52 G
F G 26 -1 -1
F G 27 53 G
F G 28 -1 -1
F G 3 38 G
F G 30 -1 -1
F G 32 -1 -1
F G 5 37 G
G F 36 13 F
G F 39 2 F
G F 40 18 F
G F 43 23 F
G F 44 16 F
G F 47 21 F
G F 51 29 F
G H 0 36 H
G H 1 37 H
G H 14 47 H
G H 15 46 H
G H 16 45 H
G H 19 50 H
G H 20 52 H
G H 21 51 H
G H 22 48 H
G H 23 49 H
G H 24 53 H
G H 25 -1 -1
G H 26 -1 -1
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 30 -1 -1
G H 4 39 H
G H 5 41 H
H G 38 3 G
H G 40 2 G
H G 42 13 G
H G 43 17 G
H G 44 18 G
915
testcase19 539
348 189
10 D 0
0 E 0
5 C 1
6 D 1
12 E 1
9 E 1
2 G 1
40 H 1
8 B 2
4 C 3
3 G 3
5 D 4
12 D 4
6 E 4
11 E 4
15 G 4
14 G 4
20 A 5
17 F 5
16 F 5
4 D 6
1 F 6
0 F 6
43 H 6
5 E 7
13 E 7
40 G 7
9 D 8
11 D 8
41 H 8
23 A 9
19 A 9
7 B 9
20 B 9
6 F 9
18 F 9
10 C 10
12 C 10
13 D 10
4 E 10
17 E 10
16 E 10
9 C 11
11 C 11
1 G 11
43 G 11
5 F 12
15 F 12
40 F 12
0 G 12
42 H 12
16 D 13
41 G 13
7 C 14
20 C 14
13 C 14
6 G 14
23 B 15
19 B 15
10 B 15
12 B 15
4 F 15
9 B 16
11 B 16
16 C 16
43 F 16
45 H 16
7 D 17
20 D 17
17 D 17
15 E 17
40 E 17
5 G 17
42 G 17
46 H 17
22 A 19
13 B 19
44 H 19
23 C 20
19 C 20
17 C 20
15 D 20
7 E 20
41 F 20
16 B 21
20 E 21
4 G 21
22 B 22
40 D 22
21 A 23
15 C 23
23 D 23
19 D 23
18 E 23
45 G 23
39 H 23
42 F 24
29 A 25
17 B 25
43 E 25
7 F 25
14 F 25
21 B 26
40 C 26
18 D 26
23 E 26
19 E 26
20 F 26
25 A 27
22 C 27
27 A 28
29 B 28
15 B 28
41 E 28
18 C 29
43 D 29
42 E 29
44 G 29
39 G 29
25 B 30
22 D 30
45 F 30
7 G 30
48 H 30
27 B 31
40 B 31
21 C 31
23 F 31
19 F 31
46 G 31
43 C 32
28 A 33
29 C 33
42 D 33
22 E 33
18 B 34
21 D 34
44 F 34
20 G 34
26 A 35
25 C 35
14 E 35
45 E 35
28 B 36
27 C 36
42 C 36
29 D 36
41 D 36
23 G 36
48 G 36
51 H 36
43 B 37
21 E 37
46 F 37
26 B 38
25 D 38
22 F 38
50 H 38
27 D 39
14 D 39
45 D 39
29 E 39
49 H 39
44 E 40
42 B 41
28 C 41
48 F 41
19 G 41
14 C 42
45 C 42
25 E 42
46 E 42
21 F 42
39 F 42
26 C 43
41 C 43
44 D 43
22 G 43
28 D 44
29 F 45
49 G 45
26 D 46
46 D 46
27 E 46
51 G 46
50 G 46
24 A 47
14 B 47
45 B 47
28 E 47
21 G 47
46 C 49
24 B 50
41 B 50
44 C 50
39 E 50
25 F 50
27 F 51
50 F 51
29 G 51
48 E 52
28 F 52
47 H 52
31 A 53
35 A 53
34 A 54
30 A 54
46 B 54
44 B 55
24 C 55
48 D 55
56 H 55
31 B 56
35 B 56
39 D 56
26 E 56
50 E 56
51 F 56
27 G 56
34 B 57
30 B 57
49 F 57
47 G 57
24 D 58
28 G 58
57 H 58
50 D 59
48 C 60
39 C 60
25 G 60
56 G 60
33 A 61
31 C 61
35 C 61
24 E 61
51 E 61
34 C 62
30 C 62
50 C 62
47 F 62
54 H 62
55 H 63
33 B 64
31 D 64
35 D 64
51 D 64
48 B 65
39 B 65
34 D 65
30 D 65
26 F 65
56 F 65
24 F 66
57 G 66
32 A 67
50 B 67
51 C 67
31 E 67
35 E 67
49 E 67
30 E 68
33 C 69
34 E 69
54 G 69
53 H 69
32 B 70
56 E 70
26 G 70
47 E 71
57 F 71
24 G 71
55 G 71
36 A 72
51 B 72
33 D 72
31 F 72
52 H 72
30 F 73
37 A 74
35 F 74
54 F 74
36 B 75
32 C 75
33 E 75
59 H 75
55 F 76
37 B 77
49 D 77
56 D 77
31 G 77
32 D 78
30 G 78
53 G 78
58 H 78
57 E 79
52 G 79
60 H 79
36 C 80
56 C 80
47 D 80
33 F 80
32 E 81
54 E 81
55 E 81
59 G 81
37 C 82
57 D 82
35 G 82
36 D 83
34 F 83
53 F 83
47 C 84
54 D 84
61 H 84
56 B 85
49 C 85
57 C 85
37 D 85
33 G 85
58 G 85
60 G 85
36 E 86
32 F 86
52 F 86
59 F 86
38 A 87
55 D 88
37 E 88
34 G 88
53 E 89
61 G 89
38 B 90
60 F 90
49 B 91
54 C 91
55 C 91
36 F 91
58 F 91
32 G 91
53 D 92
37 F 93
52 E 94
59 E 94
38 C 95
60 E 95
61 F 95
55 B 96
53 C 96
A B 19 12 B
A B 23 10 B
B A 11 21 A
B A 13 29 A
B A 14 34 A
B A 15 28 A
B A 16 25 A
B A 17 27 A
B A 18 24 A
B A 39 38 A
B A 40 26 A
B A 41 33 A
B A 42 35 A
B A 43 31 A
B A 44 36 A
B A 45 30 A
B A 46 32 A
B A 48 37 A
B A 49 -1 -1
B A 50 -1 -1
B A 51 -1 -1
B A 55 -1 -1
B A 56 -1 -1
B A 8 20 A
B A 9 22 A
B C 20 16 C
B C 7 13 C
C B 10 23 B
C B 11 21 B
C B 12 19 B
C B 14 31 B
C B 15 25 B
C B 17 29 B
C B 18 28 B
C B 39 36 B
C B 40 27 B
C B 41 34 B
C B 42 24 B
C B 43 26 B
C B 44 33 B
C B 45 35 B
C B 46 30 B
C B 47 -1 -1
C B 48 32 B
C B 49 -1 -1
C B 50 37 B
C B 51 38 B
C B 53 -1 -1
C B 54 -1 -1
C B 55 -1 -1
C B 56 -1 -1
C B 57 -1 -1
