10
testcase10 314
204 108
43 D 53
21 B 54
17 C 54
39 C 54
38 B 55
18 C 55
12 C 56
13 D 56
46 D 56
43 C 57
20 A 58
39 B 58
21 C 58
17 D 58
22 A 59
18 D 59
46 C 60
12 D 60
43 B 61
20 B 62
21 D 62
44 E 62
46 B 64
23 A 65
19 A 65
22 B 65
44 D 65
47 E 65
42 E 65
20 C 66
47 D 68
42 D 68
23 B 69
19 B 69
22 C 69
44 C 69
45 E 69
20 D 70
47 C 72
42 C 72
45 D 72
44 B 73
23 C 73
19 C 73
22 D 73
50 E 74
47 B 76
42 B 76
45 C 76
24 A 77
25 A 77
23 D 77
19 D 77
50 D 77
48 E 77
45 B 80
48 D 80
26 A 81
24 B 81
50 C 81
25 B 82
52 E 82
28 A 84
51 E 84
50 B 85
24 C 85
48 C 85
52 D 85
26 B 86
25 C 86
49 E 86
51 D 87
28 B 88
48 B 89
52 C 89
24 D 89
49 D 89
26 C 91
51 C 91
25 D 91
27 A 92
28 C 92
52 B 93
49 C 93
51 B 95
26 D 95
28 D 96
49 B 97
29 A 101
53 E 101
27 B 102
53 D 104
30 A 105
55 E 105
27 C 106
56 E 106
53 C 108
55 D 108
29 B 109
30 B 109
56 D 109
27 D 110
54 E 111
53 B 112
29 C 113
30 C 113
55 C 113
56 C 113
54 D 114
55 B 117
29 D 117
30 D 117
A B 12 43 B
A B 13 40 B
A B 14 36 B
A B 15 37 B
A B 16 41 B
A B 17 39 B
A B 18 38 B
A B 19 45 B
A B 20 44 B
A B 21 46 B
A B 22 47 B
A B 23 42 B
A B 24 50 B
A B 25 48 B
A B 26 52 B
A B 27 49 B
A B 28 51 B
A B 29 53 B
A B 30 55 B
A B 5 34 B
A B 6 35 B
A B 7 31 B
A B 9 32 B
B A 3 10 A
B A 33 8 A
B A 4 11 A
B C 12 46 C
B C 13 38 C
B C 14 41 C
B C 15 36 C
B C 16 40 C
B C 17 39 C
B C 18 43 C
B C 19 50 C
B C 20 47 C
B C 21 44 C
B C 22 42 C
B C 23 45 C
B C 24 48 C
B C 25 52 C
B C 26 51 C
B C 27 53 C
B C 28 49 C
B C 29 55 C
B C 30 56 C
B C 6 35 C
B C 7 31 C
B C 8 37 C
C B 3 0 B
C B 32 9 B
C B 33 5 B
C B 34 11 B
C B 4 10 B
C D 0 31 D
C D 1 33 D
C D 12 42 D
C D 13 46 D
C D 14 39 D
C D 15 38 D
C D 16 43 D
C D 17 44 D
C D 18 47 D
C D 19 51 D
C D 20 50 D
C D 21 45 D
C D 22 48 D
C D 23 52 D
C D 24 49 D
C D 25 53 D
C D 26 55 D
C D 27 54 D
C D 28 56 D
C D 29 -1 -1
C D 30 -1 -1
C D 6 36 D
C D 7 40 D
C D 8 41 D
C D 9 37 D
D C 32 5 C
D C 34 10 C
D C 35 11 C
D E 1 34 E
D E 11 40 E
D E 12 45 E
D E 13 44 E
D E 14 43 E
D E 15 39 E
D E 16 46 E
D E 17 47 E
D E 18 42 E
D E 19 49 E
D E 20 48 E
D E 21 50 E
D E 22 52 E
D E 23 51 E
D E 24 53 E
D E 25 55 E
D E 26 56 E
D E 27 -1 -1
D E 28 54 E
D E 29 -1 -1
D E 30 -1 -1
D E 6 36 E
D E 7 38 E
D E 8 41 E
E D 31 10 D
E D 32 0 D
E D 33 2 D
E D 35 5 D
E D 37 9 D
574
testcase16 429
279 148
7 B 0
12 B 0
5 F 0
3 G 0
13 E 1
15 H 1
9 B 2
1 G 2
8 B 3
5 G 3
16 A 4
7 C 4
11 D 4
10 F 4
0 G 4
15 G 4
13 D 7
2 E 7
10 E 7
15 F 7
4 G 7
6 C 8
11 C 8
7 D 8
20 A 9
39 H 10
8 C 11
13 C 11
10 D 11
14 F 11
11 B 12
6 D 12
7 E 12
15 E 12
20 B 13
14 E 14
13 B 15
10 C 15
7 F 15
21 A 16
8 D 16
15 D 16
6 E 16
2 F 16
7 G 18
39 G 18
37 H 18
18 A 19
16 B 19
20 C 20
15 C 20
14 D 20
38 H 20
2 G 21
37 G 21
10 B 22
39 F 22
36 H 23
15 B 24
16 C 24
20 D 24
14 C 25
8 E 25
38 G 25
17 A 26
21 B 26
39 E 26
37 F 27
19 A 28
6 F 28
36 G 28
18 B 29
14 B 29
16 D 30
20 E 30
8 F 31
36 F 31
41 H 32
22 A 33
6 G 33
19 B 34
21 C 34
39 D 34
16 E 34
37 E 34
36 E 35
41 G 36
8 G 37
18 C 38
19 C 38
39 C 38
21 D 38
37 D 38
38 F 38
40 H 38
22 B 39
36 D 39
20 F 39
38 E 41
37 C 42
18 D 42
19 D 42
21 E 42
23 A 43
17 B 43
22 C 43
36 C 43
41 F 43
43 H 44
39 B 45
38 D 45
26 A 46
18 E 46
19 E 46
41 E 46
23 B 47
37 B 47
36 B 47
17 C 47
22 D 47
16 F 47
40 G 47
42 H 47
24 A 49
38 C 49
19 F 49
26 B 50
21 F 50
40 F 50
20 G 50
16 G 50
43 G 50
25 A 51
17 D 51
41 D 51
22 E 51
19 G 52
42 G 52
38 B 53
40 E 53
43 F 53
21 G 53
48 H 53
46 H 53
31 A 54
22 F 54
41 C 55
17 E 55
42 F 55
49 H 55
26 C 56
43 E 56
30 A 57
23 C 57
40 D 57
22 G 57
48 G 57
17 F 58
49 G 58
41 B 59
42 E 59
45 H 59
29 A 60
24 B 60
31 B 60
26 D 60
43 D 60
18 F 60
48 F 60
30 B 61
40 C 61
49 F 61
17 G 61
46 G 61
44 H 62
23 D 63
42 D 63
18 G 63
45 G 63
24 C 64
31 C 64
43 C 64
26 E 64
48 E 64
25 B 65
29 B 65
40 B 65
30 C 65
49 E 65
44 G 65
28 A 66
46 F 66
45 F 66
42 C 67
23 E 67
26 F 67
43 B 68
24 D 68
31 D 68
48 D 68
47 H 68
27 A 69
25 C 69
29 C 69
30 D 69
49 D 69
46 E 69
28 B 70
23 F 70
44 F 70
26 G 70
42 B 71
47 G 71
48 C 72
24 E 72
31 E 72
45 E 72
27 B 73
49 C 73
25 D 73
29 D 73
46 D 73
30 E 73
50 H 73
28 C 74
47 F 74
24 F 75
31 F 75
48 B 76
45 D 76
30 F 76
23 G 76
27 C 77
46 C 77
25 E 77
29 E 77
44 E 77
47 E 77
49 B 78
28 D 78
31 G 78
50 G 78
24 G 79
30 G 79
45 C 80
29 F 80
27 D 81
44 D 81
47 D 81
50 F 81
33 A 82
28 E 82
25 F 82
29 G 83
51 H 83
50 E 84
46 B 85
45 B 85
44 C 85
47 C 85
28 F 85
25 G 85
27 E 86
51 G 86
28 G 88
32 A 89
35 A 89
33 B 89
44 B 89
47 B 89
50 D 89
27 F 89
51 F 89
27 G 92
34 A 93
33 C 93
32 B 94
50 C 94
51 E 96
A B 23 37 B
A B 26 38 B
A B 27 48 B
A B 28 42 B
A B 29 43 B
A B 30 40 B
A B 31 41 B
B A 10 17 A
B A 11 21 A
B A 12 16 A
B A 13 18 A
B A 14 22 A
B A 15 19 A
B A 36 25 A
B A 39 24 A
B A 44 34 A
B A 45 35 A
B A 46 32 A
B A 47 -1 -1
B A 49 33 A
B A 9 20 A
B C 17 38 C
B C 19 37 C
B C 20 15 C
B C 21 39 C
B C 22 36 C
B C 23 41 C
B C 24 43 C
B C 25 49 C
B C 26 40 C
B C 27 44 C
B C 28 45 C
B C 29 46 C
B C 30 48 C
B C 31 42 C
B C 32 -1 -1
B C 7 11 C
B C 8 13 C
C B 10 16 B
C B 14 18 B
C B 47 33 B
C B 50 -1 -1
C D 17 41 D
C D 19 38 D
C D 21 37 D
C D 23 42 D
C D 25 46 D
C D 26 43 D
C D 27 47 D
C D 28 44 D
C D 29 45 D
C D 30 49 D
C D 31 48 D
C D 7 10 D
D C 11 6 C
D C 13 8 C
D C 14 16 C
D C 15 20 C
D C 36 22 C
D C 39 18 C
D C 40 24 C
D C 50 33 C
D E 17 43 E
D E 19 41 E
D E 28 50 E
D E 29 44 E
D E 31 45 E
E D 10 6 D
E D 13 7 D
E D 14 20 D
E D 15 8 D
E D 36 18 D
E D 37 21 D
E D 38 22 D
E D 39 16 D
E D 40 26 D
E D 42 23 D
E D 46 25 D
E D 47 27 D
E D 48 24 D
E D 49 30 D
E D 51 -1 -1
E F 17 48 F
E F 19 40 F
E F 22 42 F
E F 27 -1 -1
E F 28 51 F
E F 29 50 F
F E 10 2 E
F E 14 6 E
F E 15 7 E
F E 36 16 E
F E 37 20 E
F E 38 21 E
F E 39 8 E
F E 41 18 E
F E 43 26 E
F E 44 30 E
F E 45 31 E
F E 46 24 E
F E 47 25 E
F E 49 23 E
F G 16 43 G
F G 17 46 G
F G 18 45 G
F G 19 42 G
F G 2 37 G
F G 22 48 G
F G 25 -1 -1
F G 27 -1 -1
F G 28 -1 -1
F G 29 -1 -1
F G 30 51 G
F G 31 50 G
F G 5 15 G
F G 7 39 G
G F 36 8 F
G F 38 6 F
G F 40 21 F
G F 41 20 F
G F 44 23 F
G F 47 24 F
G F 49 26 F
G H 1 37 H
G H 16 46 H
G H 17 47 H
G H 18 50 H
G H 19 49 H
G H 2 40 H
G H 20 48 H
G H 21 45 H
G H 22 44 H
G H 23 -1 -1
G H 24 -1 -1
G H 25 -1 -1
G H 26 51 H
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 3 39 H
G H 30 -1 -1
G H 31 -1 -1
G H 4 36 H
G H 5 38 H
G H 6 43 H
G H 7 41 H
G H 8 42 H
H G 15 0 G
461
testcase17 433
281 150
1 D 3
4 B 5
3 E 5
0 G 5
14 A 8
1 E 8
8 F 8
2 B 9
5 G 9
9 D 10
3 F 10
28 H 10
8 E 11
1 F 11
7 F 11
2 C 12
14 B 13
5 F 13
13 A 14
9 C 14
6 G 14
1 G 15
10 G 15
14 C 16
2 D 16
8 D 16
5 E 16
3 G 16
11 A 17
9 B 17
13 B 20
11 B 20
8 C 20
14 D 20
5 D 20
2 E 20
7 E 20
30 H 20
12 A 21
28 G 21
29 H 21
8 B 23
2 F 23
12 B 24
13 C 24
5 C 24
7 D 24
14 E 24
6 F 24
28 F 25
36 H 26
5 B 27
11 C 27
6 E 27
14 F 27
10 F 27
2 G 27
12 C 28
7 C 28
13 D 28
28 E 28
10 E 30
7 B 31
11 D 31
6 D 31
14 G 31
36 G 31
12 D 32
28 D 32
13 E 32
33 H 32
19 A 33
6 C 35
10 D 35
11 E 35
13 F 35
36 F 35
28 C 36
33 G 37
6 B 38
12 E 38
36 E 38
11 F 38
18 A 39
19 B 39
28 B 39
10 C 39
32 H 39
13 G 40
12 F 41
16 A 42
18 B 42
10 B 42
19 C 42
36 D 42
33 F 42
11 G 42
30 G 42
32 G 44
18 C 45
33 E 45
12 G 45
29 G 45
34 H 45
15 A 46
16 B 46
36 C 46
19 D 46
30 F 46
31 H 47
32 F 48
15 B 49
36 B 49
16 C 49
18 D 49
33 D 49
30 E 49
29 F 49
19 E 50
32 E 51
17 A 52
29 E 52
15 C 53
33 C 53
16 D 53
30 D 53
18 E 53
19 F 53
34 G 53
32 D 55
33 B 56
29 D 56
18 F 56
30 C 57
15 D 57
16 E 57
22 A 59
32 C 59
17 B 60
30 B 60
29 C 60
16 F 60
34 F 60
31 G 60
15 E 61
19 G 61
40 H 61
22 B 62
32 B 62
29 B 63
17 C 63
34 E 63
15 F 64
21 A 65
22 C 65
18 G 66
16 G 66
40 G 66
35 H 66
17 D 67
34 D 67
31 F 67
21 B 68
20 A 69
22 D 69
15 G 69
39 H 69
31 E 70
21 C 71
34 C 71
17 E 71
40 F 71
37 H 71
35 G 72
25 A 73
22 E 73
20 B 74
34 B 74
31 D 74
40 E 74
17 F 74
38 H 74
21 D 75
22 F 76
35 F 76
23 A 77
20 C 77
31 C 78
40 D 78
17 G 78
21 E 79
35 E 79
23 B 80
39 G 80
38 G 80
26 A 81
25 B 81
31 B 81
20 D 81
22 G 81
37 G 81
40 C 82
23 C 83
35 D 83
41 H 83
25 C 84
21 F 84
39 F 84
38 F 84
26 B 85
40 B 85
20 E 85
37 F 85
24 A 86
43 H 86
35 C 87
23 D 87
39 E 87
38 E 87
26 C 88
37 E 88
20 F 88
21 G 88
41 G 88
35 B 90
25 D 91
39 D 91
38 D 91
23 E 91
24 B 92
26 D 92
37 D 92
23 F 94
41 F 94
43 G 94
24 C 95
39 C 95
38 C 95
25 E 95
37 C 96
26 E 96
41 E 97
27 A 98
39 B 98
38 B 98
25 F 98
23 G 98
44 H 98
37 B 99
24 D 99
26 F 99
20 G 99
27 B 101
41 D 101
43 F 101
24 E 103
25 G 103
42 H 103
27 C 104
43 E 104
45 H 104
41 C 105
26 G 106
44 G 107
41 B 108
27 D 108
43 D 108
45 G 110
24 F 111
44 F 111
46 H 111
43 C 112
27 E 112
44 E 114
45 F 114
43 B 115
27 F 115
42 G 115
45 E 117
44 D 118
24 G 118
A B 11 8 B
A B 12 5 B
A B 13 9 B
A B 19 6 B
A B 26 40 B
B A 10 15 A
B A 28 16 A
B A 29 25 A
B A 30 21 A
B A 31 24 A
B A 32 20 A
B A 33 22 A
B A 34 23 A
B A 35 27 A
B A 36 17 A
B A 37 -1 -1
B A 38 -1 -1
B A 39 -1 -1
B A 4 14 A
B A 41 -1 -1
B A 43 -1 -1
B A 7 18 A
B C 11 7 C
B C 12 6 C
B C 13 5 C
B C 14 8 C
B C 16 33 C
B C 2 9 C
B C 23 35 C
B C 24 39 C
C B 10 18 B
C B 28 19 B
C B 29 21 B
C B 30 17 B
C B 31 25 B
C B 32 22 B
C B 34 20 B
C B 36 15 B
C B 37 -1 -1
C B 38 27 B
C B 40 26 B
C B 41 -1 -1
C B 43 -1 -1
C D 11 6 D
C D 2 8 D
D C 10 18 C
D C 28 19 C
D C 29 21 C
D C 30 17 C
D C 31 23 C
D C 32 22 C
D C 33 15 C
D C 34 20 C
D C 35 26 C
D C 36 16 C
D C 37 -1 -1
D C 38 27 C
D C 39 24 C
D C 40 25 C
D C 41 -1 -1
D C 43 -1 -1
D C 44 -1 -1
D C 5 13 C
D C 7 12 C
D C 9 14 C
D E 1 8 E
D E 13 36 E
D E 2 7 E
E D 10 19 D
E D 28 12 D
E D 29 17 D
E D 30 16 D
E D 31 21 D
E D 32 15 D
E D 33 18 D
E D 34 22 D
E D 35 23 D
E D 37 24 D
E D 38 26 D
E D 39 25 D
E D 40 20 D
E D 41 27 D
E D 43 -1 -1
E D 44 -1 -1
E D 45 -1 -1
E D 5 14 D
E D 6 11 D
E F 1 7 F
E F 14 10 F
E F 3 8 F
F E 28 11 E
F E 29 15 E
F E 30 18 E
F E 31 22 E
F E 32 16 E
F E 33 19 E
F E 34 17 E
F E 35 20 E
F E 36 12 E
F E 37 26 E
F E 38 25 E
F E 39 23 E
F E 40 21 E
F E 41 24 E
F E 43 27 E
F E 44 -1 -1
F E 45 -1 -1
F E 5 2 E
F E 6 13 E
F G 1 10 G
F G 11 30 G
F G 3 6 G
G F 28 14 F
G F 29 18 F
G F 31 15 F
G F 32 19 F
G F 33 12 F
G F 34 16 F
G F 35 22 F
G F 36 13 F
G F 37 23 F
G F 38 20 F
G F 39 21 F
G F 40 17 F
G F 41 25 F
G F 42 -1 -1
G F 43 26 F
G F 44 24 F
G F 45 27 F
G F 5 2 F
G H 0 28 H
G H 1 30 H
G H 11 31 H
G H 13 34 H
G H 15 38 H
G H 16 37 H
G H 19 35 H
G H 2 33 H
G H 20 45 H
G H 22 43 H
G H 23 42 H
G H 24 -1 -1
G H 26 46 H
G H 3 29 H
H G 32 12 G
H G 36 14 G
H G 39 17 G
H G 40 18 G
H G 41 21 G
H G 44 25 G
587
testcase18 435
282 151
8 D 0
6 B 1
9 C 1
4 G 1
7 B 2
1 G 2
12 C 3
10 E 3
38 H 3
2 C 4
0 G 4
18 A 5
39 H 5
13 A 6
9 B 6
5 F 6
37 H 6
36 H 7
12 B 8
2 D 8
10 D 8
38 G 8
18 B 9
8 C 9
3 F 9
17 A 10
13 B 10
5 G 10
39 G 10
40 H 11
15 A 12
10 C 12
11 D 12
37 G 12
38 F 13
3 G 13
36 G 13
17 B 14
8 B 14
18 C 14
13 C 16
11 C 16
15 B 17
10 B 17
2 E 17
38 E 17
16 A 18
18 D 19
37 F 19
40 G 19
39 F 20
36 F 20
14 A 21
11 B 21
2 F 21
16 B 22
13 D 22
38 D 22
18 E 24
37 E 24
17 C 26
38 C 26
13 E 27
36 E 27
44 H 27
18 F 28
2 G 28
41 H 28
16 C 30
37 D 30
40 F 30
14 B 31
38 B 31
13 F 31
17 D 32
39 E 32
18 G 32
42 H 33
15 C 34
16 D 34
36 D 34
13 G 35
44 G 35
37 C 36
17 E 37
23 A 38
15 D 38
41 G 38
42 G 38
39 D 39
16 E 39
40 E 39
44 F 39
19 A 40
14 C 40
37 B 41
17 F 41
23 B 42
41 F 42
43 H 42
15 E 43
16 F 43
36 C 44
14 D 44
40 D 44
44 E 44
22 A 45
23 C 47
39 C 47
15 F 47
17 G 47
16 G 47
41 E 48
42 F 48
19 B 49
40 C 49
44 D 49
14 E 49
43 G 49
36 B 51
23 D 51
21 A 52
22 B 52
39 B 52
42 E 52
46 H 52
44 C 53
14 F 53
15 G 53
40 B 54
19 C 54
20 A 55
41 D 55
27 A 56
21 B 56
23 E 56
14 G 57
24 A 58
44 B 58
19 D 58
42 D 58
46 G 58
20 B 59
22 C 59
43 F 59
41 C 61
45 H 61
21 C 62
23 F 62
19 E 63
27 B 64
42 C 64
46 F 64
24 B 66
41 B 67
21 D 67
47 H 67
46 E 68
42 B 69
20 C 69
45 G 69
26 A 71
21 E 72
43 E 72
25 A 73
22 D 73
20 D 73
46 D 73
19 F 73
24 C 74
26 B 75
27 C 76
21 F 76
46 C 77
28 A 78
25 B 78
24 D 78
43 D 78
20 E 78
45 F 79
47 G 79
22 E 80
21 G 80
29 A 82
46 B 82
20 F 82
43 C 83
24 E 83
45 E 83
47 F 83
23 G 83
22 F 84
29 B 86
20 G 86
47 E 87
24 F 87
43 B 88
45 D 88
22 G 88
30 A 89
26 C 89
25 C 89
28 B 90
49 H 90
50 H 90
19 G 91
24 G 91
29 C 92
45 C 92
48 H 92
30 B 93
27 D 93
26 D 93
25 D 93
47 D 93
51 H 93
28 C 95
49 G 95
50 G 95
32 A 96
29 D 96
45 B 97
47 C 97
48 G 97
30 C 98
27 E 98
26 E 98
25 E 98
28 D 99
49 F 99
50 F 99
51 G 99
32 B 100
29 E 101
47 B 102
30 D 102
27 F 102
26 F 102
25 F 102
48 F 102
49 E 103
50 E 103
51 F 103
28 E 104
32 C 105
29 F 105
48 E 106
27 G 106
26 G 106
25 G 106
30 E 107
51 E 107
52 H 107
49 D 108
50 D 108
28 F 108
31 A 109
32 D 109
29 G 109
53 H 110
48 D 111
30 F 111
49 C 112
50 C 112
51 D 112
28 G 112
52 G 112
35 A 113
32 E 114
33 A 115
30 G 115
53 G 115
52 F 116
35 B 117
49 B 117
50 B 117
51 C 118
32 F 118
31 B 119
33 B 119
53 F 119
52 E 120
A B 21 44 B
A B 28 46 B
A B 29 43 B
A B 30 45 B
A B 31 49 B
A B 32 47 B
A B 33 -1 -1
A B 35 50 B
B A 10 14 A
B A 11 23 A
B A 12 15 A
B A 36 20 A
B A 37 22 A
B A 38 19 A
B A 39 27 A
B A 40 24 A
B A 41 26 A
B A 42 25 A
B A 6 18 A
B A 7 13 A
B A 8 16 A
B A 9 17 A
B C 25 43 C
B C 27 46 C
B C 28 47 C
B C 29 45 C
B C 30 49 C
B C 31 -1 -1
B C 32 50 C
B C 33 -1 -1
B C 35 -1 -1
C B 10 15 B
C B 11 16 B
C B 12 13 B
C B 36 19 B
C B 37 23 B
C B 38 14 B
C B 39 22 B
C B 40 21 B
C B 41 24 B
C B 42 26 B
C B 44 20 B
C B 51 -1 -1
C B 8 17 B
C B 9 18 B
C D 14 40 D
C D 16 36 D
C D 20 46 D
C D 24 43 D
C D 25 49 D
C D 26 47 D
C D 27 45 D
C D 28 48 D
C D 29 50 D
C D 30 51 D
C D 32 -1 -1
D C 10 18 C
D C 11 13 C
D C 37 15 C
D C 38 17 C
D C 39 23 C
D C 41 22 C
D C 42 21 C
D C 44 19 C
D C 8 2 C
D E 14 42 E
D E 16 40 E
D E 18 37 E
D E 20 45 E
D E 21 43 E
D E 24 47 E
D E 25 48 E
D E 26 50 E
D E 27 49 E
D E 28 52 E
D E 29 51 E
D E 30 -1 -1
D E 32 -1 -1
E D 10 2 D
E D 36 17 D
E D 38 13 D
E D 39 15 D
E D 41 19 D
E D 44 23 D
E D 46 22 D
E F 20 47 F
E F 22 49 F
E F 25 52 F
E F 26 51 F
E F 27 48 F
E F 29 53 F
E F 30 -1 -1
E F 32 -1 -1
F E 36 17 E
F E 37 18 E
F E 38 2 E
F E 39 13 E
F E 40 16 E
F E 41 14 E
F E 42 23 E
F E 43 19 E
F E 44 15 E
F E 45 24 E
F E 46 21 E
F E 50 28 E
F G 20 50 G
F G 21 49 G
F G 24 48 G
F G 25 -1 -1
F G 26 53 G
F G 27 52 G
F G 28 -1 -1
F G 3 36 G
F G 30 -1 -1
F G 32 -1 -1
F G 5 39 G
G F 37 18 F
G F 38 2 F
G F 40 13 F
G F 41 16 F
G F 42 15 F
G F 43 14 F
G F 44 17 F
G F 45 19 F
G F 46 23 F
G F 47 22 F
G F 51 29 F
G H 0 40 H
G H 1 36 H
G H 14 47 H
G H 15 45 H
G H 16 46 H
G H 19 52 H
G H 2 42 H
G H 20 48 H
G H 21 49 H
G H 22 51 H
G H 23 50 H
G H 24 53 H
G H 25 -1 -1
G H 26 -1 -1
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 30 -1 -1
G H 4 37 H
H G 38 5 G
H G 39 3 G
H G 41 13 G
H G 43 17 G
H G 44 18 G
581
testcase19 505
330 173
2 G 0
7 B 1
5 C 1
6 D 1
3 G 1
4 C 3
0 E 3
16 F 3
5 D 4
10 D 4
6 E 4
11 E 4
9 E 4
1 F 4
40 H 5
8 B 6
7 C 6
43 H 6
20 A 7
23 A 7
10 C 7
4 D 7
11 D 7
5 E 7
12 E 7
17 F 8
19 A 9
9 D 9
0 F 9
6 F 9
18 F 9
15 G 9
4 E 10
40 G 10
19 B 12
10 B 12
11 C 12
9 C 12
16 E 12
5 F 12
20 B 13
1 G 13
42 H 13
23 B 14
12 D 14
17 E 14
15 F 14
6 G 14
14 G 14
43 G 14
7 D 15
16 D 15
4 F 15
40 F 15
0 G 15
11 B 17
9 B 17
19 C 17
12 C 17
17 D 17
5 G 17
20 C 18
16 C 18
42 G 18
41 H 18
13 E 19
15 E 19
46 H 19
22 A 20
23 C 20
17 C 20
19 D 20
7 E 20
40 E 20
43 F 20
4 G 20
45 H 20
12 B 22
20 D 22
13 D 22
15 D 22
44 H 22
21 A 23
22 B 23
16 B 23
23 D 23
40 D 23
19 E 24
29 A 25
17 B 25
13 C 25
15 C 25
20 E 25
42 F 25
21 B 26
40 C 26
23 E 26
43 E 26
7 F 26
41 G 26
45 G 26
25 A 27
18 E 27
27 A 28
22 C 28
43 D 29
14 F 29
29 B 30
25 B 30
13 B 30
15 B 30
18 D 30
42 E 30
27 B 31
40 B 31
21 C 31
22 D 31
19 F 31
20 F 31
41 F 31
45 F 31
7 G 31
46 G 31
44 G 31
43 C 32
28 A 33
18 C 33
42 D 33
21 D 34
22 E 34
14 E 34
26 A 35
29 C 35
25 C 35
23 F 35
27 C 36
42 C 36
45 E 36
46 F 36
19 G 36
39 H 36
48 H 36
28 B 37
43 B 37
21 E 37
26 B 38
18 B 38
29 D 38
25 D 38
41 E 38
20 G 38
27 D 39
14 D 39
45 D 39
22 F 39
44 F 39
42 B 41
29 E 41
25 E 41
23 G 41
39 G 41
51 H 41
50 H 41
28 C 42
14 C 42
45 C 42
41 D 42
21 F 42
26 C 43
27 E 43
46 E 43
49 H 43
44 E 44
22 G 44
48 G 44
28 D 45
41 C 46
26 D 46
46 D 46
39 F 46
50 G 46
24 A 47
14 B 47
45 B 47
44 D 47
21 G 47
51 G 47
28 E 48
27 F 48
46 C 49
29 F 49
48 F 49
47 H 49
24 B 50
44 C 50
26 E 50
41 B 51
25 F 51
50 F 51
31 A 53
35 A 53
49 G 53
34 A 54
30 A 54
46 B 54
39 E 54
28 F 54
44 B 55
24 C 55
48 E 55
51 F 55
29 G 55
56 H 55
31 B 56
35 B 56
50 E 56
26 F 56
27 G 56
34 B 57
30 B 57
39 D 57
24 D 58
48 D 58
50 D 59
47 G 59
39 C 60
25 G 60
57 H 60
33 A 61
31 C 61
35 C 61
48 C 61
24 E 61
51 E 61
28 G 61
26 G 61
56 G 61
34 C 62
30 C 62
50 C 62
54 H 62
33 B 64
31 D 64
35 D 64
51 D 64
39 B 65
34 D 65
30 D 65
48 B 66
24 F 66
55 H 66
53 H 66
32 A 67
50 B 67
51 C 67
31 E 67
56 F 67
33 C 69
32 B 70
24 G 71
57 G 71
36 A 72
51 B 72
33 D 72
35 E 72
34 E 72
56 E 72
31 F 72
49 F 72
55 G 72
30 E 73
37 A 74
36 B 75
32 C 75
56 D 75
52 H 76
37 B 77
35 F 77
47 F 77
31 G 77
54 G 77
32 D 78
49 E 78
30 F 78
57 F 78
60 H 79
36 C 80
56 C 80
55 F 80
37 C 82
59 H 82
36 D 83
49 D 83
34 F 83
53 G 83
32 E 84
35 G 84
30 G 84
60 G 84
61 H 84
56 B 85
33 E 85
55 E 85
49 C 86
38 A 87
37 D 88
55 D 88
47 E 88
52 G 88
32 F 89
54 F 89
34 G 89
61 G 89
58 H 89
38 B 90
36 E 90
60 F 90
49 B 91
55 C 91
47 D 91
47 C 94
33 F 94
38 C 95
37 E 95
53 F 95
61 F 95
32 G 95
55 B 96
57 E 96
60 E 96
A B 20 10 B
A B 21 13 B
A B 23 11 B
B A 12 29 A
B A 14 34 A
B A 15 28 A
B A 16 25 A
B A 17 27 A
B A 18 31 A
B A 39 37 A
B A 40 26 A
B A 41 33 A
B A 42 35 A
B A 43 24 A
B A 44 36 A
B A 45 30 A
B A 46 32 A
B A 48 38 A
B A 49 -1 -1
B A 50 -1 -1
B A 51 -1 -1
B A 55 -1 -1
B A 56 -1 -1
B A 8 19 A
B A 9 22 A
B C 19 12 C
B C 20 16 C
B C 23 17 C
B C 7 10 C
C B 11 22 B
C B 13 29 B
C B 14 31 B
C B 15 25 B
C B 18 26 B
C B 39 32 B
C B 40 27 B
C B 41 34 B
C B 42 24 B
C B 43 28 B
C B 44 33 B
C B 45 35 B
C B 46 30 B
C B 47 -1 -1
C B 48 36 B
C B 49 -1 -1
C B 50 37 B
C B 51 38 B
C B 55 -1 -1
C B 56 -1 -1
C B 9 21 B
C D 4 11 D
C D 5 10 D
C D 7 9 D
D C 12 19 C
D C 13 22 C
D C 14 26 C
D C 15 21 C
D C 16 20 C
D C 17 23 C
D C 18 27 C
D C 39 30 C
D C 40 29 C
D C 41 31 C
D C 42 28 C
D C 43 25 C
D C 44 34 C
D C 45 24 C
D C 46 35 C
D C 47 -1 -1
D C 48 33 C
D C 49 38 C
D C 50 32 C
D C 51 36 C
D C 55 -1 -1
D C 56 37 C
D E 5 12 E
D E 6 11 E
E D 13 20 D
E D 14 27 D
E D 15 23 D
E D 16 7 D
E D 17 19 D
E D 18 29 D
E D 39 35 D
E D 40 22 D
E D 41 26 D
E D 42 25 D
E D 43 21 D
E D 44 31 D
E D 45 28 D
E D 46 24 D
E D 47 -1 -1
E D 48 34 D
E D 49 36 D
E D 50 30 D
E D 51 33 D
E D 55 37 D
E D 56 32 D
E D 57 -1 -1
E D 60 -1 -1
E D 9 4 D
E F 0 17 F
E F 19 14 F
E F 23 41 F
E F 25 39 F
E F 26 51 F
E F 27 48 F
E F 30 57 F
E F 31 49 F
E F 32 54 F
E F 34 47 F
E F 36 53 F
E F 5 15 F
E F 6 18 F
F E 16 4 E
F E 40 7 E
