10
testcase10 313
203 108
46 C 58
12 D 58
18 D 58
17 D 58
23 A 61
22 B 61
20 B 61
43 B 61
46 B 62
21 D 62
44 E 62
19 A 65
23 B 65
22 C 65
20 C 65
44 D 65
47 E 65
42 E 65
47 D 68
42 D 68
19 B 69
23 C 69
44 C 69
22 D 69
20 D 69
45 E 69
47 C 72
42 C 72
45 D 72
44 B 73
19 C 73
23 D 73
50 E 74
24 A 75
47 B 76
42 B 76
45 C 76
26 A 77
28 A 77
25 A 77
19 D 77
50 D 77
48 E 77
24 B 79
45 B 80
48 D 80
50 C 81
52 E 82
25 B 83
24 C 83
48 C 84
51 E 84
50 B 85
52 D 85
49 E 86
26 B 87
25 C 87
24 D 87
51 D 87
28 B 88
48 B 88
52 C 89
49 D 89
27 A 90
26 C 91
51 C 91
25 D 91
28 C 92
52 B 93
49 C 93
51 B 95
26 D 95
28 D 96
49 B 97
53 E 101
27 B 102
53 D 104
30 A 105
29 A 105
55 E 105
27 C 106
56 E 106
53 C 108
55 D 108
30 B 109
29 B 109
56 D 109
27 D 110
54 E 111
53 B 112
30 C 113
29 C 113
55 C 113
56 C 113
54 D 114
55 B 117
30 D 117
29 D 117
A B 12 38 B
A B 13 40 B
A B 14 36 B
A B 15 37 B
A B 16 41 B
A B 17 43 B
A B 18 39 B
A B 19 45 B
A B 20 47 B
A B 21 46 B
A B 22 44 B
A B 23 42 B
A B 24 50 B
A B 25 51 B
A B 26 48 B
A B 27 49 B
A B 28 52 B
A B 29 55 B
A B 30 53 B
A B 5 33 B
A B 6 31 B
A B 7 32 B
A B 8 35 B
A B 9 34 B
B A 3 10 A
B A 4 11 A
B C 11 37 C
B C 12 39 C
B C 13 38 C
B C 14 41 C
B C 15 36 C
B C 16 40 C
B C 17 46 C
B C 18 43 C
B C 19 50 C
B C 20 42 C
B C 21 44 C
B C 22 47 C
B C 23 45 C
B C 24 48 C
B C 25 52 C
B C 26 51 C
B C 27 53 C
B C 28 49 C
B C 29 56 C
B C 30 55 C
B C 6 31 C
B C 8 35 C
C B 3 0 B
C B 32 7 B
C B 33 5 B
C B 34 9 B
C B 4 10 B
C D 0 31 D
C D 1 33 D
C D 11 40 D
C D 12 44 D
C D 13 46 D
C D 14 39 D
C D 15 38 D
C D 16 43 D
C D 17 42 D
C D 18 47 D
C D 19 51 D
C D 20 48 D
C D 21 45 D
C D 22 50 D
C D 23 52 D
C D 24 49 D
C D 25 53 D
C D 26 55 D
C D 27 54 D
C D 28 56 D
C D 29 -1 -1
C D 30 -1 -1
C D 6 36 D
C D 8 41 D
C D 9 37 D
D C 32 5 C
D C 34 10 C
D C 35 7 C
D E 1 34 E
D E 11 39 E
D E 12 47 E
D E 13 44 E
D E 14 43 E
D E 16 46 E
D E 17 45 E
D E 18 42 E
D E 19 49 E
D E 20 52 E
D E 21 50 E
D E 22 48 E
D E 23 51 E
D E 24 53 E
D E 25 55 E
D E 26 56 E
D E 27 -1 -1
D E 28 54 E
D E 29 -1 -1
D E 30 -1 -1
D E 6 36 E
D E 7 40 E
D E 8 38 E
E D 31 10 D
E D 32 0 D
E D 33 2 D
E D 35 5 D
E D 37 9 D
E D 41 15 D
642
testcase16 429
279 148
7 B 0
13 E 0
5 F 0
10 F 0
3 G 0
15 H 0
12 B 1
1 G 2
2 E 3
10 E 3
0 G 3
5 G 3
15 G 3
7 C 4
11 D 4
16 A 5
14 F 5
13 D 6
9 B 7
15 F 7
4 G 7
6 C 8
11 C 8
7 D 8
10 D 8
20 A 10
15 E 10
39 H 10
16 B 11
10 C 12
6 D 12
7 E 12
14 E 12
11 B 13
8 B 14
15 D 14
16 C 15
13 C 15
7 F 15
39 G 15
21 A 16
20 B 16
10 B 16
6 E 16
2 F 16
18 A 18
8 C 18
15 C 18
7 G 18
37 H 18
13 B 19
16 D 19
6 F 19
39 F 19
2 G 19
19 A 20
38 H 20
14 D 21
37 G 21
8 D 22
17 A 23
16 E 23
39 E 23
38 G 23
36 H 23
15 B 24
37 F 24
20 C 25
14 C 25
38 F 26
18 B 27
39 D 27
8 E 27
37 E 27
36 G 27
21 B 29
14 B 29
20 D 29
22 A 30
19 B 30
16 F 30
18 C 31
39 C 31
37 D 31
36 F 32
41 H 32
20 E 33
38 E 33
8 F 33
6 G 33
39 B 35
21 C 35
37 C 35
18 D 35
36 E 35
23 A 36
22 B 36
19 C 36
41 G 36
26 A 37
8 G 37
40 H 38
37 B 39
21 D 39
36 D 39
18 E 39
19 D 40
38 D 40
41 F 40
40 G 42
24 A 43
17 B 43
22 C 43
36 C 43
21 E 43
41 E 43
38 C 44
43 H 44
20 F 45
19 E 46
36 B 47
17 C 47
22 D 47
41 D 47
40 F 47
42 H 47
23 B 48
38 B 48
19 F 49
16 G 49
20 G 49
21 F 50
31 A 51
26 B 51
41 C 51
17 D 51
22 E 51
18 F 51
43 G 51
25 A 52
23 C 52
19 G 52
42 G 52
48 H 52
40 E 53
21 G 53
46 H 53
22 F 54
43 F 54
41 B 55
17 E 55
48 G 55
49 H 55
26 C 56
42 F 56
46 G 56
29 A 57
30 A 57
24 B 57
31 B 57
23 D 57
40 D 57
43 E 57
22 G 57
17 F 58
48 F 58
42 E 59
49 G 59
45 H 59
28 A 60
26 D 60
30 B 61
24 C 61
31 C 61
40 C 61
43 D 61
23 E 61
48 E 61
46 F 61
17 G 61
27 A 62
45 G 62
44 H 62
42 D 63
29 B 64
26 E 64
46 E 64
23 F 64
49 F 64
18 G 64
40 B 65
30 C 65
43 C 65
24 D 65
31 D 65
48 D 65
45 F 66
25 B 67
42 C 67
26 F 67
44 G 67
29 C 68
46 D 68
49 E 68
47 H 68
43 B 69
48 C 69
30 D 69
24 E 69
31 E 69
45 E 69
28 B 70
44 F 70
26 G 70
42 B 71
25 C 71
47 G 71
46 C 72
29 D 72
49 D 72
24 F 72
48 B 73
45 D 73
30 E 73
44 E 73
31 F 73
50 H 73
27 B 74
28 C 74
47 F 74
25 D 75
23 G 75
49 C 76
29 E 76
30 F 76
24 G 76
31 G 76
50 G 76
45 C 77
44 D 77
47 E 77
46 B 78
27 C 78
28 D 78
25 E 79
29 F 79
50 F 79
30 G 79
49 B 80
44 C 81
47 D 81
33 A 82
27 D 82
28 E 82
50 E 82
25 F 82
29 G 82
51 H 83
32 A 84
45 B 84
47 C 85
28 F 85
25 G 85
44 B 86
27 E 86
51 G 86
35 A 88
28 G 88
33 B 89
47 B 89
27 F 89
51 F 89
34 A 90
50 D 90
32 B 92
27 G 92
33 C 94
50 C 95
51 E 96
A B 19 15 B
A B 20 10 B
A B 22 39 B
A B 26 36 B
A B 27 48 B
A B 28 42 B
A B 29 40 B
A B 30 43 B
A B 31 41 B
B A 11 18 A
B A 12 16 A
B A 13 17 A
B A 14 23 A
B A 37 24 A
B A 38 25 A
B A 44 34 A
B A 45 35 A
B A 46 33 A
B A 47 -1 -1
B A 49 32 A
B A 9 21 A
B C 16 13 C
B C 17 41 C
B C 18 39 C
B C 19 37 C
B C 22 36 C
B C 24 43 C
B C 25 49 C
B C 26 40 C
B C 27 44 C
B C 28 45 C
B C 29 46 C
B C 30 48 C
B C 31 42 C
B C 32 -1 -1
B C 7 11 C
B C 8 15 C
C B 10 20 B
C B 14 21 B
C B 38 23 B
C B 47 33 B
C B 50 -1 -1
C D 17 40 D
C D 19 38 D
C D 24 48 D
C D 25 44 D
C D 26 43 D
C D 28 47 D
C D 30 49 D
C D 31 46 D
C D 7 10 D
D C 11 6 C
D C 13 16 C
D C 14 20 C
D C 15 8 C
D C 36 22 C
D C 37 21 C
D C 39 18 C
D C 41 23 C
D C 42 29 C
D C 45 27 C
D C 50 33 C
D E 17 43 E
D E 26 46 E
D E 28 50 E
D E 30 44 E
E D 10 6 D
E D 13 7 D
E D 14 8 D
E D 15 16 D
E D 36 19 D
E D 37 18 D
E D 38 21 D
E D 39 20 D
E D 40 23 D
E D 41 22 D
E D 42 24 D
E D 45 25 D
E D 47 27 D
E D 48 31 D
E D 49 29 D
E D 51 -1 -1
E F 17 48 F
E F 19 43 F
E F 27 -1 -1
E F 28 51 F
E F 29 50 F
F E 10 2 E
F E 14 7 E
F E 15 6 E
F E 36 18 E
F E 37 8 E
F E 38 20 E
F E 39 16 E
F E 40 22 E
F E 41 21 E
F E 42 23 E
F E 44 30 E
F E 45 31 E
F E 46 26 E
F E 47 25 E
F E 49 24 E
F G 17 45 G
F G 18 46 G
F G 19 42 G
F G 2 38 G
F G 21 48 G
F G 25 -1 -1
F G 26 47 G
F G 27 -1 -1
F G 28 -1 -1
F G 29 -1 -1
F G 30 51 G
F G 31 50 G
F G 5 15 G
F G 7 37 G
F G 8 41 G
G F 36 16 F
G F 39 6 F
G F 40 20 F
G F 43 22 F
G F 44 24 F
G F 49 23 F
G H 1 37 H
G H 16 48 H
G H 17 47 H
G H 18 50 H
G H 19 49 H
G H 2 40 H
G H 20 46 H
G H 21 45 H
G H 22 44 H
G H 23 -1 -1
G H 24 -1 -1
G H 25 -1 -1
G H 26 51 H
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 3 39 H
G H 30 -1 -1
G H 31 -1 -1
G H 4 36 H
G H 5 38 H
G H 6 43 H
G H 7 41 H
G H 8 42 H
H G 15 0 G
515
testcase17 436
283 151
2 B 0
3 E 3
2 C 4
1 D 4
14 A 5
4 B 5
28 H 5
8 F 6
0 G 6
5 G 6
14 B 8
9 D 8
1 E 8
3 F 8
2 D 9
8 E 9
1 F 11
7 F 11
9 C 12
3 G 12
6 G 12
11 A 13
13 A 13
5 F 13
2 E 14
7 E 14
9 B 15
8 D 15
14 C 16
5 E 16
13 B 17
6 F 17
30 H 17
2 F 18
1 G 18
28 G 18
11 B 19
8 C 19
12 A 20
13 C 20
14 D 20
7 D 20
5 D 20
8 B 22
2 G 22
10 G 22
28 F 23
29 H 23
11 C 24
7 C 24
5 C 24
14 E 24
6 E 24
36 H 25
12 B 26
13 D 26
7 B 27
5 B 27
14 F 27
33 H 27
11 D 28
28 E 28
10 F 28
12 C 29
6 D 29
19 A 30
13 E 30
36 G 30
10 E 31
14 G 31
28 D 32
11 E 32
19 B 33
6 C 33
12 D 33
13 F 34
10 D 35
36 F 35
19 C 36
28 C 36
32 H 36
6 B 37
12 E 37
11 F 37
33 G 37
36 E 38
13 G 38
28 B 39
10 C 39
18 A 40
12 F 41
33 F 41
11 G 41
30 G 41
16 A 42
10 B 42
19 D 42
36 D 42
18 B 43
34 H 43
29 G 44
32 G 44
33 E 45
30 F 45
15 A 46
16 B 46
18 C 46
36 C 46
19 E 46
32 F 48
15 B 49
36 B 49
16 C 49
33 D 49
30 E 49
19 F 49
29 F 49
12 G 49
18 D 50
17 A 51
32 E 51
29 E 52
15 C 53
33 C 53
16 D 53
30 D 53
18 E 54
31 H 54
32 D 55
34 G 55
22 A 56
33 B 56
29 D 56
19 G 56
17 B 57
30 C 57
15 D 57
16 E 57
18 F 57
40 H 58
32 C 59
31 G 59
22 B 60
30 B 60
17 C 60
29 C 60
16 F 60
34 F 60
15 E 61
35 H 61
32 B 62
29 B 63
22 C 63
34 E 63
18 G 63
17 D 64
15 F 64
21 A 65
16 G 65
22 D 67
34 D 67
31 F 67
40 G 67
38 H 67
21 B 68
17 E 68
35 G 68
20 A 69
31 E 70
37 H 70
21 C 71
34 C 71
22 E 71
17 F 71
40 F 71
15 G 71
25 A 73
20 B 73
34 B 74
31 D 74
40 E 74
22 F 74
39 H 74
41 H 74
21 D 75
17 G 75
25 B 76
20 C 76
35 F 76
43 H 76
23 A 77
31 C 78
40 D 78
25 C 79
21 E 79
35 E 79
22 G 79
38 G 79
37 G 79
39 G 79
23 B 80
20 D 80
26 A 81
31 B 81
40 C 82
23 C 83
25 D 83
35 D 83
21 F 83
20 E 84
38 F 84
39 F 84
26 B 85
40 B 85
37 F 85
24 A 86
35 C 87
23 D 87
25 E 87
38 E 87
39 E 87
20 F 87
21 G 87
26 C 88
37 E 88
35 B 90
25 F 90
41 G 90
24 B 91
38 D 91
39 D 91
23 E 91
26 D 92
37 D 92
23 F 94
41 F 94
24 C 95
38 C 95
39 C 95
25 G 95
37 C 96
26 E 96
20 G 96
41 E 97
43 G 97
44 H 97
27 A 98
38 B 98
39 B 98
23 G 98
37 B 99
24 D 99
42 H 100
27 B 101
41 D 101
26 F 101
43 F 101
45 H 101
24 E 103
46 H 103
27 C 104
43 E 104
41 C 105
26 G 105
44 G 106
41 B 108
27 D 108
43 D 108
24 F 108
45 G 110
44 F 111
43 C 112
27 E 112
42 G 112
44 E 114
45 F 114
24 G 114
43 B 115
27 F 115
45 E 117
44 D 118
47 H 119
46 G 120
A B 12 7 B
A B 13 8 B
A B 14 9 B
A B 17 33 B
A B 26 40 B
B A 10 15 A
B A 28 16 A
B A 29 25 A
B A 30 21 A
B A 31 24 A
B A 32 20 A
B A 34 23 A
B A 35 27 A
B A 36 22 A
B A 37 -1 -1
B A 38 -1 -1
B A 39 -1 -1
B A 4 11 A
B A 41 -1 -1
B A 43 -1 -1
B A 5 19 A
B A 6 18 A
B C 11 5 C
B C 12 6 C
B C 13 7 C
B C 14 8 C
B C 16 33 C
B C 17 29 C
B C 19 28 C
B C 2 9 C
B C 20 31 C
B C 23 35 C
B C 24 38 C
C B 10 18 B
C B 30 22 B
C B 32 21 B
C B 34 25 B
C B 36 15 B
C B 37 -1 -1
C B 39 27 B
C B 40 26 B
C B 41 -1 -1
C B 43 -1 -1
C D 12 10 D
C D 14 7 D
C D 2 9 D
D C 28 18 C
D C 29 21 C
D C 30 17 C
D C 31 25 C
D C 32 22 C
D C 33 15 C
D C 34 20 C
D C 35 26 C
D C 36 16 C
D C 37 -1 -1
D C 38 24 C
D C 39 27 C
D C 40 23 C
D C 41 -1 -1
D C 43 -1 -1
D C 44 -1 -1
D C 5 11 C
D C 6 19 C
D C 8 13 C
D E 1 8 E
D E 13 10 E
D E 2 7 E
D E 23 41 E
E D 28 12 D
E D 29 17 D
E D 30 16 D
E D 31 21 D
E D 32 15 D
E D 33 18 D
E D 34 22 D
E D 35 25 D
E D 36 19 D
E D 37 27 D
E D 38 26 D
E D 39 24 D
E D 40 20 D
E D 43 -1 -1
E D 44 -1 -1
E D 45 -1 -1
E D 5 14 D
E D 6 11 D
E F 1 7 F
E F 12 33 F
E F 2 6 F
E F 3 8 F
F E 10 11 E
F E 28 13 E
F E 29 15 E
F E 30 18 E
F E 31 22 E
F E 32 16 E
F E 34 17 E
F E 35 20 E
F E 36 19 E
F E 37 26 E
F E 38 25 E
F E 39 23 E
F E 40 21 E
F E 41 24 E
F E 43 27 E
F E 44 -1 -1
F E 45 -1 -1
F E 5 14 E
F G 11 30 G
F G 2 10 G
F G 24 42 G
F G 3 6 G
G F 28 14 F
G F 29 19 F
G F 31 15 F
G F 32 18 F
G F 33 12 F
G F 34 16 F
G F 35 22 F
G F 36 13 F
G F 37 20 F
G F 38 21 F
G F 39 25 F
G F 40 17 F
G F 41 23 F
G F 43 26 F
G F 44 27 F
G F 45 -1 -1
G F 46 -1 -1
G F 5 1 F
G H 0 30 H
G H 1 29 H
G H 12 31 H
G H 13 34 H
G H 15 43 H
G H 16 37 H
G H 19 35 H
G H 2 33 H
G H 20 45 H
G H 23 46 H
G H 24 47 H
G H 25 42 H
H G 28 3 G
H G 32 11 G
H G 36 14 G
H G 38 17 G
H G 39 22 G
H G 40 18 G
H G 41 21 G
H G 44 26 G
595
testcase18 436
282 152
4 G 0
9 C 1
8 D 1
12 C 2
1 G 2
6 B 3
11 D 3
10 E 3
38 H 3
0 G 4
18 A 5
13 A 5
2 C 5
37 H 5
7 B 6
9 B 6
5 F 6
39 H 6
17 A 7
8 C 7
36 H 7
12 B 8
38 G 8
18 B 9
13 B 9
2 D 9
3 F 9
15 A 10
5 G 10
37 G 10
40 H 11
17 B 12
8 B 12
38 F 12
3 G 13
39 G 13
18 C 14
10 D 14
11 C 15
2 E 16
38 E 16
16 A 17
13 C 18
10 C 18
39 F 18
14 A 19
40 G 19
15 B 20
11 B 20
18 D 20
2 F 20
37 F 20
38 D 21
13 D 22
39 E 22
16 B 23
10 B 23
36 G 23
17 C 25
38 C 25
18 E 25
37 E 25
13 E 27
44 H 27
36 F 28
2 G 28
17 D 29
18 F 29
14 B 30
16 C 30
39 D 30
38 B 31
13 F 31
37 D 32
42 H 32
36 E 33
18 G 33
44 G 33
41 H 33
15 C 34
16 D 34
17 E 34
40 F 34
14 C 36
37 C 36
13 G 37
23 A 38
15 D 38
36 D 38
17 F 38
39 C 39
16 E 39
40 E 39
44 F 39
42 G 39
19 A 40
43 H 40
37 B 41
41 G 41
23 B 42
15 E 43
44 E 43
16 F 43
19 B 44
39 B 44
14 D 44
40 D 44
42 F 44
22 A 45
36 C 45
41 F 45
17 G 45
15 F 47
16 G 47
20 A 48
23 C 48
46 H 48
40 C 49
44 D 49
14 E 49
42 E 49
43 G 49
22 B 50
36 B 50
41 E 50
21 A 52
23 D 52
19 C 53
44 C 53
14 F 53
15 G 53
27 A 54
20 B 54
40 B 54
42 D 54
43 F 55
21 B 56
19 D 57
41 D 57
23 E 57
14 G 57
24 A 58
27 B 58
44 B 58
22 C 58
20 C 61
21 C 61
42 C 61
46 G 61
45 H 61
41 C 62
19 E 62
43 E 62
23 F 65
46 F 65
24 B 67
42 B 67
41 B 67
22 D 67
21 D 67
43 D 67
47 H 67
25 A 70
45 G 70
26 A 71
28 A 71
43 C 72
22 E 72
21 E 72
46 E 72
20 D 73
24 C 74
19 F 74
21 F 76
45 F 76
47 G 76
25 B 77
43 B 77
24 D 78
46 D 78
20 E 78
45 E 80
22 F 80
23 G 80
21 G 80
29 A 81
30 A 81
26 B 81
46 C 82
20 F 82
47 F 82
24 E 83
45 D 86
47 E 86
20 G 86
28 B 87
29 B 87
46 B 87
27 C 87
25 C 87
26 C 87
24 F 87
22 G 87
45 C 90
49 H 90
50 H 90
47 D 91
24 G 91
28 C 92
29 C 92
27 D 92
25 D 92
26 D 92
48 H 92
32 A 93
30 B 93
19 G 93
51 H 93
45 B 95
47 C 95
49 G 95
50 G 95
29 D 96
27 E 97
25 E 97
26 E 97
48 G 97
30 C 98
28 D 98
51 G 98
49 F 99
32 B 100
47 B 100
29 E 101
27 F 101
25 F 101
26 F 101
50 F 101
48 F 101
30 D 102
51 F 102
28 E 103
49 E 103
32 C 105
50 E 105
48 E 105
29 F 105
27 G 105
25 G 105
26 G 105
51 E 106
30 E 107
28 F 107
52 H 107
49 D 108
32 D 109
29 G 109
50 D 110
48 D 110
53 H 110
51 D 111
30 F 111
28 G 111
49 C 112
52 G 112
35 A 113
50 C 114
48 C 114
32 E 114
30 G 115
53 G 115
52 F 116
31 A 117
35 B 117
49 B 117
51 C 117
33 A 118
32 F 118
48 B 119
53 F 119
50 B 120
52 E 120
A B 13 11 B
A B 18 8 B
A B 21 44 B
A B 25 43 B
A B 29 46 B
A B 30 45 B
A B 31 -1 -1
A B 32 47 B
A B 33 -1 -1
A B 35 49 B
B A 10 23 A
B A 12 14 A
B A 36 27 A
B A 37 22 A
B A 38 19 A
B A 39 20 A
B A 40 24 A
B A 41 28 A
B A 42 26 A
B A 48 -1 -1
B A 50 -1 -1
B A 6 17 A
B A 7 15 A
B A 9 16 A
B C 21 42 C
B C 26 45 C
B C 29 47 C
B C 30 49 C
B C 32 50 C
B C 35 -1 -1
C B 10 16 B
C B 11 15 B
C B 12 13 B
C B 36 22 B
C B 37 23 B
C B 38 14 B
C B 39 19 B
C B 40 20 B
C B 41 24 B
C B 43 25 B
C B 44 27 B
C B 46 28 B
C B 48 -1 -1
C B 51 -1 -1
C B 8 17 B
C B 9 18 B
C D 16 36 D
C D 21 43 D
C D 24 46 D
C D 25 49 D
C D 26 50 D
C D 27 47 D
C D 29 48 D
C D 30 51 D
C D 32 -1 -1
D C 10 13 C
D C 11 18 C
D C 37 14 C
D C 38 17 C
D C 39 15 C
D C 40 23 C
D C 41 20 C
D C 42 22 C
D C 44 19 C
D C 45 28 C
D C 8 2 C
D E 14 42 E
D E 16 40 E
D E 18 37 E
D E 20 45 E
D E 21 46 E
D E 24 47 E
D E 25 50 E
D E 26 48 E
D E 27 49 E
D E 28 52 E
D E 29 51 E
D E 30 -1 -1
D E 32 -1 -1
E D 10 2 D
E D 36 15 D
E D 38 13 D
E D 39 17 D
E D 41 19 D
E D 43 22 D
E D 44 23 D
E F 20 47 F
E F 21 45 F
E F 24 49 F
E F 25 48 F
E F 26 51 F
E F 27 50 F
E F 28 53 F
E F 29 52 F
E F 30 -1 -1
E F 32 -1 -1
F E 36 17 E
F E 37 13 E
F E 38 2 E
F E 39 18 E
F E 40 16 E
F E 41 23 E
F E 42 14 E
F E 43 19 E
F E 44 15 E
F E 46 22 E
F G 20 50 G
F G 21 49 G
F G 24 48 G
F G 25 53 G
F G 26 -1 -1
F G 27 52 G
F G 28 -1 -1
F G 3 39 G
F G 30 -1 -1
F G 32 -1 -1
F G 5 37 G
G F 36 13 F
G F 38 2 F
G F 40 18 F
G F 41 15 F
G F 42 16 F
G F 43 14 F
G F 44 17 F
G F 45 19 F
G F 46 23 F
G F 47 22 F
G F 51 29 F
G H 0 40 H
G H 1 36 H
G H 14 47 H
G H 16 45 H
G H 19 53 H
G H 2 41 H
G H 20 48 H
G H 21 50 H
G H 22 51 H
G H 23 49 H
G H 24 52 H
G H 25 -1 -1
G H 26 -1 -1
G H 27 -1 -1
G H 28 -1 -1
G H 29 -1 -1
G H 30 -1 -1
G H 4 37 H
H G 38 5 G
H G 39 3 G
H G 42 13 G
H G 43 17 G
H G 44 18 G
H G 46 15 G
586
testcase19 510
332 176
0 E 0
4 C 1
5 C 1
6 D 1
40 H 1
1 F 2
2 G 2
3 G 2
5 D 4
10 D 4
6 E 4
11 E 4
0 F 5
17 F 5
7 B 6
8 B 6
9 E 6
20 A 7
11 D 7
5 E 7
12 E 7
16 F 7
1 G 7
15 G 7
43 H 7
40 G 8
41 H 8
23 A 9
19 A 9
4 D 9
9 D 9
6 F 9
18 F 9
20 B 10
11 C 10
14 G 10
10 C 11
7 C 12
9 C 12
4 E 12
17 E 12
16 E 12
5 F 12
15 F 12
0 G 12
19 B 13
12 D 13
40 F 13
42 H 13
6 G 14
43 G 14
23 B 15
11 B 15
7 D 15
16 D 15
10 B 16
20 C 16
12 C 16
9 B 17
17 D 17
4 F 17
5 G 17
41 G 17
46 H 17
45 H 17
19 C 18
16 C 18
7 E 18
42 G 18
20 D 19
13 E 19
15 E 19
43 F 19
44 H 19
22 A 20
23 C 20
17 C 20
40 E 20
12 B 21
19 D 22
13 D 22
15 D 22
4 G 22
21 A 23
22 B 23
16 B 23
23 D 23
40 D 23
7 F 23
39 H 23
20 E 24
45 G 24
29 A 25
17 B 25
13 C 25
15 C 25
42 F 25
21 B 26
40 C 26
18 E 26
43 E 26
25 A 27
27 A 28
22 C 28
7 G 28
43 D 29
19 E 29
20 F 29
29 B 30
25 B 30
13 B 30
15 B 30
18 D 30
23 E 30
42 E 30
27 B 31
40 B 31
21 C 31
22 D 31
14 F 31
45 F 31
43 C 32
28 A 33
18 C 33
42 D 33
46 G 33
21 D 34
41 F 34
44 G 34
26 A 35
29 C 35
25 C 35
27 C 36
42 C 36
22 E 36
14 E 36
45 E 36
28 B 37
43 B 37
21 E 37
23 F 37
26 B 38
18 B 38
29 D 38
25 D 38
19 F 38
46 F 38
48 H 38
27 D 39
14 D 39
45 D 39
41 E 39
44 F 39
51 H 39
50 H 39
42 B 41
22 F 41
28 C 42
14 C 42
45 C 42
21 F 42
39 G 42
26 C 43
41 D 43
29 E 43
46 E 43
20 G 43
25 E 44
44 E 44
23 G 44
19 G 44
28 D 45
48 G 45
41 C 46
26 D 46
46 D 46
27 E 46
22 G 46
50 G 46
24 A 47
14 B 47
45 B 47
44 D 47
39 F 47
21 G 47
51 G 47
28 E 48
29 F 48
46 C 49
24 B 50
44 C 50
25 F 50
48 F 50
41 B 51
27 F 51
50 F 51
49 H 51
26 E 52
39 E 52
47 H 52
31 A 53
35 A 53
28 F 53
51 F 53
29 G 53
34 A 54
30 A 54
46 B 54
44 B 55
24 C 55
48 E 55
31 B 56
35 B 56
39 D 56
50 E 56
25 G 56
49 G 56
34 B 57
30 B 57
24 D 58
48 D 58
47 G 58
56 H 58
39 C 59
50 D 59
26 F 60
27 G 60
28 G 60
33 A 61
31 C 61
35 C 61
48 C 61
24 E 61
51 E 61
57 H 61
34 C 62
30 C 62
50 C 62
56 G 63
33 B 64
39 B 64
31 D 64
35 D 64
51 D 64
34 D 65
30 D 65
54 H 65
55 H 65
48 B 66
24 F 66
57 G 66
32 A 67
50 B 67
51 C 67
31 E 67
56 F 68
33 C 69
26 G 69
32 B 70
30 E 71
24 G 71
54 G 71
36 A 72
51 B 72
33 D 72
31 F 72
49 F 72
35 E 73
56 E 73
37 A 74
34 E 74
53 H 74
36 B 75
32 C 75
55 G 75
30 F 76
47 F 76
52 H 76
37 B 77
56 D 77
49 E 77
31 G 77
32 D 78
57 F 79
60 H 79
36 C 80
56 C 80
35 F 80
55 F 80
53 G 81
37 C 82
33 E 82
59 H 82
36 D 83
49 D 83
32 E 83
30 G 83
60 G 84
56 B 85
37 D 85
55 E 85
35 G 85
49 C 86
36 E 86
38 A 87
33 F 87
54 F 87
55 D 88
47 E 88
32 F 88
53 F 88
58 H 88
61 H 88
34 F 89
38 B 90
49 B 91
55 C 91
47 D 91
60 F 91
37 E 92
36 F 92
52 G 92
57 E 93
33 G 93
32 G 93
59 G 93
61 G 93
47 C 94
38 C 95
34 G 95
55 B 96
60 E 96
A B 19 10 B
A B 20 11 B
A B 21 13 B
B A 12 29 A
B A 14 34 A
B A 15 28 A
B A 16 25 A
B A 17 27 A
B A 18 31 A
B A 39 37 A
B A 40 26 A
B A 41 33 A
B A 42 35 A
B A 43 24 A
B A 44 36 A
B A 45 30 A
B A 46 32 A
B A 48 38 A
B A 49 -1 -1
B A 50 -1 -1
B A 51 -1 -1
B A 55 -1 -1
B A 56 -1 -1
B A 8 23 A
B A 9 22 A
B C 19 16 C
B C 20 12 C
B C 7 10 C
C B 11 23 B
C B 13 29 B
C B 14 31 B
C B 15 25 B
C B 17 21 B
C B 18 26 B
C B 39 32 B
C B 40 27 B
C B 41 34 B
C B 42 24 B
C B 43 28 B
C B 44 33 B
C B 45 35 B
C B 46 30 B
C B 47 -1 -1
C B 48 36 B
C B 49 -1 -1
C B 50 37 B
C B 51 38 B
C B 55 -1 -1
C B 56 -1 -1
C B 9 22 B
C D 4 10 D
C D 5 11 D
D C 12 20 C
D C 13 22 C
D C 14 26 C
D C 15 21 C
D C 16 19 C
D C 17 23 C
D C 18 27 C
D C 39 30 C
D C 40 29 C
D C 41 31 C
D C 42 28 C
D C 43 25 C
D C 44 34 C
D C 45 24 C
D C 46 35 C
D C 47 -1 -1
D C 48 33 C
D C 49 38 C
D C 50 32 C
D C 51 36 C
D C 55 -1 -1
D C 56 37 C
D C 9 7 C
D E 37 47 E
D E 5 12 E
D E 6 11 E
E D 13 19 D
E D 14 27 D
E D 15 23 D
E D 16 20 D
E D 17 7 D
E D 18 21 D
E D 39 35 D
E D 40 22 D
E D 41 26 D
E D 42 25 D
E D 43 29 D
E D 44 31 D
E D 45 28 D
E D 46 24 D
E D 48 34 D
E D 49 36 D
E D 50 30 D
E D 51 33 D
E D 55 -1 -1
E D 56 32 D
E D 57 -1 -1
E D 60 -1 -1
E D 9 4 D
E F 0 17 F
E F 19 41 F
E F 27 50 F
E F 28 51 F
E F 30 47 F
E F 31 49 F
E F 32 53 F
E F 33 54 F
E F 34 57 F
E F 37 -1 -1
E F 5 15 F
E F 6 18 F
F E 14 22 E
F E 16 4 E
F E 39 26 E
F E 40 7 E
F E 42 23 E
F E 43 20 E
F E 44 25 E
