10
testcase10 295
189 104
49 E 86
49 D 91
49 C 95
49 B 104
50 E 74
50 D 84
50 C 89
50 B 93
51 E 84
51 D 94
51 C 100
51 B 104
52 E 82
52 D 89
52 C 95
52 B 108
53 E 101
53 D 104
53 C 111
53 B 117
54 E 111
54 D 116
55 E 105
55 D 112
55 C 118
56 E 106
56 D 116
A B 10 4 A
A B 5 3 A
A B 11 33 B
A B 7 32 B
A B 9 34 B
A B 6 31 B
A B 8 41 B
A B 15 51 B
A B 14 43 B
A B 16 37 B
A B 13 35 B
A B 12 39 B
A B 18 44 B
A B 17 46 B
A B 21 40 B
A B 22 36 B
A B 20 38 B
A B 23 49 B
A B 19 42 B
A B 24 47 B
A B 26 45 B
A B 28 50 B
A B 25 52 B
A B 27 48 B
A B 30 53 B
A B 29 -1 -1
B C 0 33 C
B C 10 3 B
B C 5 4 B
B C 7 32 C
B C 8 31 C
B C 11 34 B
B C 6 37 C
B C 9 35 C
B C 15 41 C
B C 14 39 C
B C 16 40 C
B C 13 36 C
B C 17 38 C
B C 12 43 C
B C 18 46 C
B C 20 42 C
B C 21 44 C
B C 22 45 C
B C 23 47 C
B C 19 50 C
B C 24 48 C
B C 25 51 C
B C 26 49 C
B C 28 52 C
B C 27 53 C
B C 30 55 C
B C 29 -1 -1
C D 1 34 D
C D 0 33 C
C D 10 37 D
C D 7 32 C
C D 5 31 C
C D 11 35 C
C D 6 41 D
C D 8 36 D
C D 15 38 D
C D 9 39 D
C D 14 40 D
C D 16 43 D
C D 13 46 D
C D 17 44 D
C D 18 47 D
C D 12 45 D
C D 21 42 D
C D 20 48 D
C D 22 50 D
C D 23 49 D
C D 24 52 D
C D 19 51 D
C D 26 53 D
C D 25 55 D
C D 28 56 D
C D 30 54 D
C D 27 -1 -1
C D 29 -1 -1
D E 2 34 E
D E 1 33 D
D E 0 32 D
D E 8 31 D
D E 10 35 D
D E 11 37 D
D E 7 36 D
D E 6 41 D
D E 5 40 D
D E 15 43 E
D E 9 38 D
D E 14 39 D
D E 16 46 D
D E 13 47 E
D E 17 42 E
D E 18 44 D
D E 12 45 D
D E 21 50 D
D E 20 48 D
D E 22 52 D
D E 19 51 D
D E 24 49 D
D E 23 53 E
D E 25 55 E
D E 26 54 E
D E 28 56 D
D E 30 -1 -1
D E 29 -1 -1
1281
testcase16 393
254 137
0 G 0
1 G 0
2 E 3
2 F 14
2 G 26
3 G 0
4 G 2
5 F 0
5 G 7
6 C 2
6 D 9
6 E 21
6 F 31
6 G 42
7 B 0
7 C 6
7 D 10
7 E 14
7 F 26
7 G 31
8 B 2
8 C 15
8 D 24
8 E 34
8 F 39
8 G 43
9 B 0
10 F 0
10 E 6
10 D 12
10 C 17
10 B 26
11 D 3
11 C 7
11 B 14
12 B 0
13 E 0
13 D 12
13 C 24
13 B 37
14 F 1
14 E 5
14 D 9
14 C 13
14 B 18
15 H 0
15 G 7
15 F 11
15 E 16
15 D 23
15 C 31
15 B 39
16 A 4
16 B 17
16 C 23
16 D 33
16 E 40
16 F 48
16 G 59
17 A 18
17 B 22
17 C 28
17 D 35
17 E 39
17 F 44
17 G 54
18 A 18
18 B 30
18 C 41
18 D 54
18 E 67
18 F 79
18 G 84
19 A 20
19 B 25
19 C 32
19 D 45
19 E 54
19 F 62
19 G 68
20 A 9
20 B 14
20 C 25
20 D 36
20 E 40
20 F 44
20 G 52
21 A 16
21 B 29
21 C 39
21 D 46
21 E 59
21 F 70
21 G 80
22 A 30
22 B 36
22 C 46
22 D 52
22 E 56
22 F 62
22 G 69
23 A 36
23 B 44
23 C 54
23 D 59
23 E 69
23 F 72
23 G 78
24 A 41
24 B 52
24 C 62
24 D 70
24 E 82
24 F 91
24 G 95
25 A 47
25 B 58
25 C 68
25 D 78
25 E 88
25 F 95
26 A 37
26 B 48
26 C 54
26 D 66
26 E 78
26 F 88
26 G 95
27 A 62
27 B 73
27 C 86
28 A 51
28 B 64
28 C 74
28 D 83
28 E 90
28 F 95
29 A 50
29 B 60
29 C 69
29 D 77
29 E 83
29 F 87
29 G 94
30 A 57
30 B 63
30 C 74
30 D 86
30 E 91
31 A 49
31 B 57
31 C 68
31 D 76
31 E 84
31 F 87
31 G 95
32 A 81
32 B 92
33 A 77
33 B 88
34 A 87
34 B 92
35 A 87
36 H 23
36 G 33
36 F 38
36 E 42
36 D 47
36 C 60
36 B 71
37 H 18
37 G 27
37 F 31
37 E 34
37 D 38
37 C 44
37 B 52
38 H 20
38 G 23
38 F 33
38 E 40
38 D 50
38 C 59
38 B 64
39 H 10
39 G 20
39 F 29
39 E 37
39 D 45
39 C 56
39 B 62
40 H 38
40 G 41
40 F 53
40 E 58
40 D 71
40 C 76
40 B 83
41 H 32
41 G 35
41 F 40
41 E 44
41 D 54
41 C 62
41 B 67
42 H 47
42 G 56
42 F 64
42 E 75
42 D 87
42 C 94
43 H 44
43 G 51
43 F 54
43 E 63
43 D 72
43 C 83
43 B 89
44 H 62
44 G 66
44 F 70
44 E 77
44 D 86
44 C 92
45 H 59
45 G 70
45 F 74
45 E 81
45 D 88
46 H 53
46 G 63
46 F 74
46 E 82
46 D 89
47 H 68
47 G 79
47 F 86
47 E 91
48 H 52
48 G 60
48 F 63
48 E 74
48 D 86
49 H 54
49 G 65
49 F 74
49 E 78
49 D 87
50 H 73
50 G 81
50 F 92
51 H 83
51 G 86
51 F 95
A B 16 9 A
A B 20 14 B
A B 21 12 A
A B 17 11 A
A B 18 10 B
A B 19 13 B
A B 22 15 B
A B 23 37 B
A B 26 39 B
A B 24 -1 -1
A B 25 38 B
A B 31 43 B
A B 29 41 B
A B 28 -1 -1
A B 30 36 B
A B 27 40 B
A B 33 -1 -1
A B 32 -1 -1
A B 34 -1 -1
A B 35 -1 -1
B C 7 11 C
B C 8 10 C
B C 20 13 C
B C 16 14 B
B C 17 15 C
B C 19 42 C
B C 21 38 C
B C 18 37 C
B C 22 39 C
B C 23 36 C
B C 26 41 C
B C 24 44 C
B C 31 -1 -1
B C 25 40 C
B C 29 -1 -1
B C 30 -1 -1
B C 28 43 C
B C 27 -1 -1
B C 33 -1 -1
B C 32 -1 -1
B C 34 -1 -1
C D 6 14 D
C D 7 10 D
C D 8 11 C
C D 16 13 C
C D 20 37 D
C D 17 15 C
C D 19 39 D
C D 21 38 D
C D 18 36 D
C D 22 41 D
C D 23 40 D
C D 26 43 D
C D 24 49 D
C D 25 42 D
C D 31 44 D
C D 29 48 D
C D 28 46 D
C D 30 45 D
C D 27 -1 -1
D E 6 14 D
D E 7 13 D
D E 8 10 D
D E 16 39 E
D E 17 15 D
D E 20 38 E
D E 19 37 D
D E 21 36 D
D E 22 41 D
D E 18 40 E
D E 23 43 E
D E 26 42 E
D E 24 44 E
D E 31 46 E
D E 29 45 E
D E 25 48 D
D E 28 49 D
D E 30 47 E
E F 2 10 E
E F 7 14 E
E F 6 15 E
E F 8 36 F
E F 17 37 E
E F 16 39 E
E F 20 38 E
E F 19 41 E
E F 22 40 E
E F 21 43 E
E F 18 42 E
E F 23 48 E
E F 26 44 E
E F 24 49 E
E F 29 46 E
E F 31 45 E
E F 25 50 F
E F 28 47 E
E F 30 51 F
F G 5 15 G
F G 2 39 G
F G 7 38 F
F G 6 37 F
F G 8 41 F
F G 20 40 F
F G 17 36 F
F G 16 43 G
F G 19 49 G
F G 22 42 F
F G 21 48 F
F G 23 46 F
F G 18 44 F
F G 29 50 F
F G 31 45 F
F G 26 47 F
F G 24 51 F
F G 25 -1 -1
F G 28 -1 -1
G H 1 39 H
G H 3 38 H
G H 0 36 H
G H 4 37 H
G H 5 15 G
G H 2 41 H
G H 7 40 H
G H 6 48 H
G H 8 42 H
G H 20 43 G
G H 17 45 H
G H 16 46 G
G H 19 49 G
G H 22 44 G
G H 23 47 G
G H 21 51 H
G H 18 50 G
G H 29 -1 -1
G H 24 -1 -1
G H 26 -1 -1
G H 31 -1 -1
1516
testcase17 424
273 149
0 G 2
1 D 1
1 E 7
1 F 14
1 G 27
2 B 0
2 C 5
2 D 13
2 E 24
2 F 33
2 G 40
3 E 2
3 F 9
3 G 21
4 B 2
5 G 3
5 F 8
5 E 19
5 D 24
5 C 28
5 B 40
6 G 4
6 F 16
6 E 23
6 D 27
6 C 36
6 B 42
7 F 1
7 E 9
7 D 22
7 C 29
7 B 38
8 F 0
8 E 8
8 D 14
8 C 22
8 B 27
9 D 1
9 C 13
9 B 17
10 G 4
10 F 10
10 E 20
10 D 30
10 C 36
10 B 42
11 A 13
11 B 21
11 C 28
11 D 37
11 E 47
11 F 53
11 G 63
12 A 16
12 B 26
12 C 37
12 D 42
12 E 48
12 F 57
12 G 67
13 A 13
13 B 16
13 C 22
13 D 33
13 E 44
13 F 54
13 G 61
14 A 5
14 B 10
14 C 15
14 D 22
14 E 30
14 F 39
14 G 43
15 A 46
15 B 49
15 C 57
15 D 66
15 E 76
15 F 80
15 G 86
16 A 42
16 B 50
16 C 53
16 D 65
16 E 71
16 F 82
16 G 87
17 A 47
17 B 57
17 C 60
17 D 64
17 E 77
17 F 85
17 G 98
18 A 39
18 B 44
18 C 50
18 D 54
18 E 62
18 F 70
18 G 79
19 A 28
19 B 34
19 C 44
19 D 50
19 E 57
19 F 62
19 G 75
20 A 69
20 B 76
20 C 82
20 D 89
20 E 94
20 F 100
20 G 107
21 A 65
21 B 71
21 C 81
21 D 87
21 E 91
21 F 101
21 G 108
22 A 56
22 B 63
22 C 68
22 D 72
22 E 82
22 F 90
22 G 94
23 A 77
23 B 82
23 C 90
23 D 98
23 E 107
23 F 112
24 A 86
24 B 90
24 C 99
24 D 112
24 E 118
25 A 73
25 B 78
25 C 89
25 D 96
25 E 107
25 F 113
26 A 81
26 B 86
26 C 89
26 D 94
26 E 103
26 F 115
27 A 98
27 B 107
27 C 113
28 H 5
28 G 16
28 F 22
28 E 31
28 D 43
28 C 52
28 B 64
29 H 21
29 G 27
29 F 37
29 E 47
29 D 52
29 C 63
29 B 70
30 H 17
30 G 24
30 F 36
30 E 43
30 D 47
30 C 53
30 B 57
31 H 43
31 G 51
31 F 60
31 E 69
31 D 79
31 C 83
31 B 91
32 H 36
32 G 48
32 F 53
32 E 60
32 D 67
32 C 74
32 B 77
33 H 25
33 G 38
33 F 43
33 E 53
33 D 58
33 C 62
33 B 72
34 H 27
34 G 39
34 F 44
34 E 49
34 D 62
34 C 67
34 B 76
35 H 45
35 G 53
35 F 66
35 E 74
35 D 86
35 C 96
35 B 100
36 H 25
36 G 37
36 F 49
36 E 52
36 D 60
36 C 73
36 B 80
37 H 56
37 G 65
37 F 75
37 E 81
37 D 89
37 C 101
37 B 107
38 H 58
38 G 71
38 F 75
38 E 85
38 D 96
38 C 103
38 B 107
39 H 66
39 G 75
39 F 88
39 E 91
39 D 95
39 C 99
39 B 109
40 H 58
40 G 70
40 F 74
40 E 80
40 D 88
40 C 101
40 B 107
41 H 69
41 G 74
41 F 87
41 E 99
41 D 108
41 C 118
42 H 88
42 G 102
42 F 112
43 H 74
43 G 84
43 F 92
43 E 95
43 D 103
43 C 110
43 B 116
44 H 95
44 G 104
44 F 115
45 H 97
45 G 107
46 H 103
46 G 114
47 H 109
48 H 110
48 G 118
A B 14 4 A
A B 13 9 B
A B 11 8 B
A B 12 7 B
A B 19 5 B
A B 18 6 B
A B 16 30 B
A B 15 10 A
A B 17 28 B
A B 22 29 B
A B 21 32 B
A B 20 33 B
A B 25 34 B
A B 23 36 B
A B 26 31 B
A B 24 35 B
A B 27 38 B
B A 37 -1 -1
B A 40 -1 -1
B A 39 -1 -1
B A 43 -1 -1
B C 2 9 C
B C 14 8 C
B C 13 5 C
B C 11 6 C
B C 12 10 C
B C 19 7 B
B C 18 28 C
B C 15 30 C
B C 16 33 C
B C 17 29 C
B C 22 34 C
B C 21 32 C
B C 20 36 B
B C 25 31 C
B C 23 35 C
B C 26 39 C
B C 24 37 C
B C 27 40 B
C B 38 -1 -1
C B 43 -1 -1
C B 41 -1 -1
C D 2 9 C
C D 14 7 D
C D 13 8 C
C D 11 5 C
C D 12 6 C
C D 19 10 C
C D 18 28 C
C D 16 33 D
C D 15 30 C
C D 17 29 C
C D 22 36 C
C D 21 32 C
C D 20 34 C
C D 25 39 D
C D 26 31 C
C D 23 35 C
C D 24 40 C
C D 27 38 C
D C 37 -1 -1
D C 43 -1 -1
D C 41 -1 -1
D E 1 8 E
D E 2 5 E
D E 14 7 D
D E 13 10 D
D E 11 6 D
D E 12 28 D
D E 19 30 D
D E 18 29 D
D E 17 34 D
D E 16 33 D
D E 15 36 D
D E 22 32 D
D E 21 35 D
D E 20 40 D
D E 26 37 D
D E 25 38 D
D E 23 39 D
D E 24 43 D
E D 31 -1 -1
E D 41 -1 -1
E F 3 5 F
E F 1 8 E
E F 2 10 E
E F 14 6 E
E F 13 28 E
E F 11 30 E
E F 12 29 E
E F 19 34 E
E F 18 36 E
E F 16 33 E
E F 15 31 E
E F 17 35 E
E F 22 40 E
E F 21 38 E
E F 20 37 E
E F 26 41 E
E F 23 43 E
E F 25 39 E
E F 24 44 E
F E 7 -1 -1
F E 32 -1 -1
F E 42 -1 -1
F G 3 6 F
F G 1 5 F
F G 2 10 F
F G 14 30 F
F G 11 36 F
F G 13 33 F
F G 12 31 F
F G 19 32 F
F G 18 35 F
F G 15 29 F
F G 16 37 F
F G 17 38 F
F G 22 39 F
F G 20 43 F
F G 21 34 F
F G 23 44 F
F G 25 45 F
F G 26 42 F
G F 28 -1 -1
G F 40 -1 -1
G F 41 -1 -1
G F 46 -1 -1
G F 48 -1 -1
G H 0 30 H
G H 3 28 G
G H 1 29 G
G H 2 36 G
G H 14 34 G
G H 13 35 G
G H 11 31 G
G H 12 32 G
G H 19 40 G
G H 18 39 G
G H 15 33 G
G H 16 41 G
G H 22 43 G
G H 17 42 G
G H 20 44 G
G H 21 45 G
H G 37 -1 -1
H G 38 -1 -1
H G 46 -1 -1
H G 47 -1 -1
H G 48 -1 -1
2559
testcase18 412
263 147
0 G 0
1 G 0
2 C 0
2 D 9
2 E 16
2 F 27
2 G 34
3 F 3
3 G 10
4 G 0
5 F 1
5 G 6
6 B 1
7 B 1
8 D 0
8 C 9
8 B 21
9 C 1
9 B 8
10 E 3
10 D 13
10 C 20
10 B 28
11 D 2
11 C 8
11 B 20
12 C 2
12 B 14
13 A 1
13 B 14
13 C 27
13 D 34
13 E 39
13 F 43
13 G 47
14 A 19
14 B 32
14 C 40
14 D 49
14 E 58
14 F 65
14 G 72
15 A 5
15 B 13
15 C 20
15 D 29
15 E 35
15 F 48
15 G 55
16 A 17
16 B 22
16 C 28
16 D 32
16 E 43
16 F 48
16 G 57
17 A 5
17 B 13
17 C 20
17 D 26
17 E 37
17 F 41
17 G 52
18 A 0
18 B 6
18 C 11
18 D 20
18 E 29
18 F 36
18 G 40
19 A 40
19 B 53
19 C 62
19 D 72
19 E 82
19 F 92
19 G 99
20 A 44
20 B 56
20 C 70
20 D 79
20 E 85
20 F 89
20 G 98
21 A 45
21 B 52
21 C 57
21 D 65
21 E 79
21 F 85
21 G 97
22 A 43
22 B 50
22 C 61
22 D 71
22 E 83
22 F 95
22 G 100
23 A 38
23 B 43
23 C 50
23 D 54
23 E 61
23 F 73
23 G 85
24 A 56
24 B 66
24 C 75
24 D 84
24 E 95
24 F 102
24 G 106
25 A 61
25 B 70
25 C 83
25 D 93
25 E 98
25 F 110
25 G 117
26 A 60
26 B 67
26 C 73
26 D 84
26 E 97
26 F 110
26 G 117
27 A 52
27 B 65
27 C 74
27 D 85
27 E 91
27 F 103
27 G 116
28 A 71
28 B 81
28 C 93
28 D 100
28 E 108
28 F 115
28 G 119
29 A 80
29 B 92
29 C 98
29 D 111
29 E 119
30 A 81
30 B 92
30 C 102
30 D 115
31 A 93
31 B 102
31 C 109
31 D 117
32 A 93
32 B 97
32 C 107
32 D 116
33 A 97
33 B 106
33 C 112
34 A 110
35 A 110
35 B 114
36 H 3
36 G 11
36 F 21
36 E 30
36 D 41
36 C 46
36 B 60
37 H 1
37 G 9
37 F 20
37 E 24
37 D 31
37 C 38
37 B 44
38 H 3
38 G 16
38 F 22
38 E 28
38 D 38
38 C 47
38 B 60
39 H 1
39 G 13
39 F 20
39 E 28
39 D 40
39 C 44
39 B 55
40 H 11
40 G 24
40 F 34
40 E 38
40 D 45
40 C 53
40 B 64
41 H 27
41 G 38
41 F 47
41 E 60
41 D 66
41 C 74
41 B 88
42 H 31
42 G 45
42 F 51
42 E 59
42 D 72
42 C 81
42 B 92
43 H 39
43 G 46
43 F 54
43 E 61
43 D 67
43 C 71
43 B 83
44 H 27
44 G 32
44 F 39
44 E 46
44 D 60
44 C 65
44 B 74
45 H 61
45 G 74
45 F 78
45 E 87
45 D 96
45 C 107
45 B 117
46 H 48
46 G 54
46 F 64
46 E 68
46 D 74
46 C 87
46 B 98
47 H 67
47 G 76
47 F 83
47 E 93
47 D 104
47 C 117
48 H 92
48 G 104
48 F 109
49 H 90
49 G 103
49 F 109
49 E 117
50 H 90
50 G 98
50 F 108
51 H 93
51 G 106
51 F 114
51 E 118
52 H 107
52 G 112
53 H 110
A B 18 9 B
A B 13 11 B
A B 15 6 A
A B 17 7 A
A B 16 8 B
A B 14 12 A
A B 23 10 A
A B 19 37 B
A B 22 39 B
A B 20 38 B
A B 21 36 B
A B 27 40 B
A B 24 44 B
A B 26 43 B
A B 25 41 B
A B 28 42 B
A B 29 -1 -1
A B 30 46 B
A B 31 -1 -1
A B 32 45 B
A B 33 -1 -1
A B 34 -1 -1
A B 35 -1 -1
B C 18 9 B
B C 15 12 B
B C 17 11 B
B C 13 10 C
B C 16 8 B
B C 14 37 C
B C 23 40 C
B C 22 39 B
B C 21 36 B
B C 19 38 B
B C 20 44 C
B C 27 43 C
B C 24 41 C
B C 26 42 C
B C 25 46 C
B C 28 45 C
B C 29 -1 -1
B C 30 -1 -1
B C 32 47 C
B C 31 -1 -1
B C 33 -1 -1
B C 35 -1 -1
C D 2 10 D
C D 18 8 C
C D 15 37 D
C D 17 11 C
C D 13 38 D
C D 16 39 D
C D 14 40 D
C D 23 36 C
C D 21 43 D
C D 22 41 D
C D 19 42 D
C D 20 46 D
C D 26 44 C
C D 27 47 D
C D 24 45 D
C D 25 -1 -1
C D 28 -1 -1
C D 29 -1 -1
C D 30 -1 -1
C D 32 -1 -1
C D 31 -1 -1
C D 33 -1 -1
D E 2 10 D
D E 18 39 E
D E 17 40 E
D E 15 37 D
D E 16 44 E
D E 13 38 D
D E 14 36 D
D E 23 42 E
D E 21 41 D
D E 22 43 D
D E 19 45 E
D E 20 46 D
D E 24 47 E
D E 26 -1 -1
D E 27 -1 -1
D E 25 49 E
D E 28 51 E
D E 29 -1 -1
D E 30 -1 -1
D E 32 -1 -1
D E 31 -1 -1
E F 2 37 F
E F 18 39 E
E F 15 36 E
E F 17 38 E
E F 13 40 E
E F 16 44 E
E F 14 42 E
E F 23 41 E
E F 21 47 F
E F 19 43 E
E F 22 46 E
E F 20 45 E
E F 27 50 F
E F 24 49 F
E F 26 48 F
E F 25 51 F
E F 28 -1 -1
E F 29 -1 -1
F G 5 36 G
F G 3 37 G
F G 2 39 F
F G 18 38 F
F G 17 42 G
F G 13 40 F
F G 15 41 F
F G 16 44 F
F G 14 43 F
F G 23 46 F
F G 21 45 F
F G 20 47 F
F G 19 50 G
F G 22 49 G
F G 24 51 G
F G 27 52 G
F G 25 -1 -1
F G 26 48 F
F G 28 -1 -1
G H 1 44 H
G H 4 41 H
G H 0 40 H
G H 5 37 G
G H 3 39 G
G H 2 38 G
G H 18 36 G
G H 13 42 G
G H 17 43 G
G H 15 45 H
G H 16 46 G
G H 14 47 G
G H 23 50 H
G H 21 49 G
G H 20 48 G
G H 19 51 G
G H 22 52 H
G H 24 -1 -1
G H 27 53 G
G H 25 -1 -1
G H 26 -1 -1
G H 28 -1 -1
1617
testcase19 490
316 172
0 E 0
0 F 8
0 G 15
1 F 2
1 G 9
2 G 0
3 G 0
4 C 0
4 D 7
4 E 16
4 F 28
4 G 40
5 C 0
5 D 5
5 E 9
5 F 21
5 G 32
6 D 1
6 E 11
6 F 23
6 G 31
7 B 1
7 C 8
7 D 14
7 E 17
7 F 27
7 G 36
8 B 2
9 E 1
9 D 8
9 C 11
9 B 18
10 D 0
10 C 7
10 B 19
11 E 0
11 D 9
11 C 19
11 B 26
12 E 0
12 D 8
12 C 12
12 B 19
13 E 4
13 D 10
13 C 19
13 B 28
14 G 4
14 F 9
14 E 15
14 D 19
14 C 25
14 B 38
15 G 3
15 F 14
15 E 27
15 D 30
15 C 35
15 B 40
16 F 1
16 E 13
16 D 16
16 C 19
16 B 31
17 F 0
17 E 14
17 D 26
17 C 32
17 B 43
18 F 2
18 E 13
18 D 19
18 C 26
18 B 39
19 A 8
19 B 19
19 C 28
19 D 35
19 E 40
19 F 51
19 G 63
20 A 5
20 B 10
20 C 20
20 D 29
20 E 32
20 F 40
20 G 53
21 A 23
21 B 29
21 C 38
21 D 43
21 E 51
21 F 60
21 G 66
22 A 19
22 B 25
22 C 32
22 D 40
22 E 44
22 F 54
22 G 62
23 A 7
23 B 11
23 C 19
23 D 27
23 E 31
23 F 36
23 G 50
24 A 47
24 B 56
24 C 67
24 D 76
24 E 79
24 F 86
24 G 95
25 A 27
25 B 37
25 C 45
25 D 54
25 E 58
25 F 70
25 G 83
26 A 35
26 B 42
26 C 48
26 D 51
26 E 61
26 F 69
26 G 81
27 A 28
27 B 31
27 C 36
27 D 45
27 E 49
27 F 60
27 G 68
28 A 33
28 B 44
28 C 53
28 D 62
28 E 69
28 F 74
28 G 84
29 A 25
29 B 32
29 C 46
29 D 57
29 E 62
29 F 69
29 G 78
30 A 54
30 B 59
30 C 68
30 D 76
30 E 85
30 F 95
31 A 53
31 B 61
31 C 66
31 D 72
31 E 81
31 F 86
32 A 67
32 B 74
32 C 80
32 D 87
33 A 61
33 B 70
33 C 77
33 D 83
33 E 89
34 A 54
34 B 61
34 C 66
34 D 74
34 E 77
34 F 91
35 A 53
35 B 60
35 C 69
35 D 81
35 E 85
36 A 72
36 B 80
36 C 92
37 A 74
37 B 77
37 C 87
37 D 93
38 A 87
38 B 90
38 C 95
39 H 23
39 G 34
39 F 45
39 E 56
39 D 61
39 C 70
39 B 79
40 H 1
40 G 15
40 F 27
40 E 35
40 D 43
40 C 53
40 B 58
41 H 8
41 G 22
41 F 33
41 E 42
41 D 50
41 C 58
41 B 69
42 H 12
42 G 18
42 F 28
42 E 42
42 D 48
42 C 51
42 B 58
43 H 5
43 G 12
43 F 21
43 E 26
43 D 30
43 C 36
43 B 49
44 H 17
44 G 31
44 F 39
44 E 52
44 D 63
44 C 68
44 B 76
45 H 13
45 G 20
45 F 30
45 E 39
45 D 45
45 C 49
45 B 62
46 H 12
46 G 24
46 F 35
46 E 41
46 D 44
46 C 48
46 B 55
47 H 46
47 G 54
47 F 65
47 E 73
47 D 82
47 C 88
48 H 30
48 G 42
48 F 53
48 E 62
48 D 65
48 C 73
48 B 87
49 H 39
49 G 49
49 F 56
49 E 66
49 D 70
49 C 79
49 B 85
50 H 38
50 G 52
50 F 59
50 E 70
50 D 82
50 C 86
50 B 93
51 H 27
51 G 33
51 F 44
51 E 53
51 D 65
51 C 77
51 B 84
52 H 71
52 G 83
52 F 93
53 H 66
53 G 75
53 F 83
53 E 91
54 H 62
54 G 67
54 F 76
54 E 90
55 H 63
55 G 76
55 F 86
56 H 48
56 G 57
56 F 70
56 E 82
56 D 90
56 C 93
57 H 58
57 G 67
57 F 76
57 E 88
58 H 78
58 G 90
59 H 73
59 G 78
59 F 89
60 H 79
60 G 89
61 H 82
61 G 89
A B 20 8 A
A B 23 9 B
A B 19 12 B
A B 22 11 B
A B 21 10 A
A B 29 13 B
A B 25 14 B
A B 27 16 B
A B 28 15 B
A B 26 18 B
A B 24 17 A
A B 31 42 B
A B 35 43 A
A B 30 40 B
A B 34 45 B
A B 33 46 A
A B 32 44 B
A B 36 41 A
A B 37 39 B
A B 38 51 A
B A 49 -1 -1
B A 48 -1 -1
B A 50 -1 -1
B C 7 10 C
B C 20 11 C
B C 23 13 C
B C 19 12 B
B C 22 9 B
B C 21 16 B
B C 27 14 B
B C 29 18 B
B C 25 17 B
B C 26 43 B
B C 28 15 B
B C 24 46 B
B C 30 45 B
B C 35 40 B
B C 31 42 B
B C 34 44 C
B C 33 41 B
B C 32 49 C
B C 37 39 B
B C 36 48 B
B C 38 51 B
C B 50 -1 -1
C B 47 -1 -1
C B 56 -1 -1
C D 5 12 D
C D 4 9 D
C D 7 10 C
C D 23 11 C
C D 20 13 C
C D 19 16 C
C D 22 14 C
C D 27 18 C
C D 21 17 C
C D 25 43 C
C D 29 15 C
C D 26 40 C
C D 28 46 C
C D 31 41 C
C D 34 45 C
C D 24 42 C
C D 30 44 C
C D 35 39 C
C D 33 48 C
C D 32 51 C
C D 37 49 C
C D 36 47 C
C D 38 50 C
D C 56 -1 -1
D E 6 13 E
D E 5 12 D
D E 4 11 D
D E 7 9 D
D E 23 17 D
D E 20 43 D
D E 19 18 D
D E 22 15 D
D E 21 40 D
D E 27 14 D
D E 26 16 D
D E 25 46 D
D E 29 42 D
D E 28 44 D
D E 31 39 D
D E 34 48 D
D E 24 49 D
D E 30 41 D
D E 35 50 D
D E 33 47 D
D E 32 56 D
D E 37 54 D
E D 45 -1 -1
E D 51 -1 -1
E D 57 -1 -1
E D 53 -1 -1
E F 0 14 F
E F 5 16 E
E F 6 17 E
E F 4 43 F
E F 7 18 E
E F 23 15 E
E F 20 40 E
E F 19 42 E
E F 22 41 E
E F 27 46 E
E F 21 44 E
E F 25 51 E
E F 26 39 E
E F 29 48 E
E F 28 49 E
E F 34 50 E
E F 24 47 E
E F 31 57 E
E F 30 54 E
E F 35 56 E
E F 33 -1 -1
F E 45 -1 -1
F E 53 -1 -1
F E 55 -1 -1
F E 59 -1 -1
F E 52 -1 -1
F G 1 43 G
F G 0 15 F
F G 5 14 F
F G 6 42 F
F G 7 45 F
F G 4 40 F
F G 23 41 F
F G 20 44 F
F G 19 39 F
F G 22 48 F
F G 21 50 F
F G 27 49 F
F G 26 46 F
F G 29 47 F
F G 25 56 F
F G 28 54 F
F G 24 53 F
F G 31 57 F
F G 34 55 F
F G 30 60 F
G F 51 -1 -1
G F 59 -1 -1
G F 52 -1 -1
G F 61 -1 -1
G F 58 -1 -1
G H 2 41 H
G H 3 43 H
G H 1 44 H
G H 0 40 G
G H 6 42 G
G H 5 45 G
G H 7 39 G
G H 4 51 G
G H 23 50 G
G H 20 48 G
G H 22 47 G
G H 19 56 G
G H 21 46 G
G H 27 57 G
G H 29 55 G
G H 26 53 G
G H 25 54 G
G H 28 52 G
G H 24 -1 -1
H G 49 -1 -1
H G 59 -1 -1
H G 58 -1 -1
H G 60 -1 -1
H G 61 -1 -1
1890
